#id: 1929149134
#name: M.tuberculosis - Whole organism (Integrated)
#score: 14.09
#description: integrated dataset: weighted average of all M.tuberculosis WHOLE_ORGANISM, Interaction consistency score: 14.09, Coverage: 85
#organ: WHOLE_ORGANISM
#integrated: true
#coverage: 85
#publication_year: 2021
#filename: 83332-WHOLE_ORGANISM-integrated.txt
#
#internal_id	string_external_id	abundance
8817570	83332.Rv0237	239
8818771	83332.Rv1409	239
8819808	83332.Rv2416c	238
8818579	83332.Rv1220c	238
8818604	83332.Rv1245c	237
8821341	83332.Rv3913	236
8817874	83332.Rv0532	236
8817871	83332.Rv0530	236
8820552	83332.Rv3141	234
8819572	83332.Rv2194	234
8820376	83332.Rv2970c	233
8817577	83332.Rv0244c	233
8818463	83332.Rv1107c	232
8817574	83332.Rv0241c	232
8818743	83332.Rv1381	232
8821103	83332.Rv3680	232
8819044	83332.Rv1676	230
8819010	83332.Rv1642	229
8820673	83332.Rv3255c	228
8818065	83332.Rv0717	228
8817643	83332.Rv0309	228
8817510	83332.Rv0180c	228
8817624	83332.Rv0290	228
8817888	83332.Rv0546c	227
8817497	83332.Rv0167	226
8821036	83332.Rv3614c	225
8820449	83332.Rv3040c	225
8818414	83332.Rv1060	224
8819100	83332.Rv1731	224
8817691	83332.Rv0357c	224
8820630	83332.Rv3214	224
8818110	83332.Rv0759c	224
8819893	83332.Rv2498c	224
8821281	83332.Rv3853	223
8820756	83332.Rv3336c	222
8817499	83332.Rv0169	221
8817957	83332.Rv0613c	221
8821300	83332.Rv3872	221
8820241	83332.Rv2839c	221
8818019	83332.Rv0672	221
8817742	83332.Rv0407	220
8818465	83332.Rv1109c	219
8820442	83332.Rv3033	218
8819200	83332.Rv1832	218
8821244	83332.Rv3816c	218
8821181	83332.Rv3755c	218
8818151	83332.Rv0799c	218
8820898	83332.Rv3477	216
8820817	83332.Rv3396c	216
8819553	83332.Rv2175c	216
8820364	83332.Rv2959c	215
8820789	83332.Rv3369	215
8817733	83332.Rv0398c	215
8818994	83332.Rv1627c	214
8820358	83332.Rv2953	214
8817992	83332.Rv0645c	214
8820304	83332.Rv2901c	214
8817334	83332.Rv0008c	213
8818232	83332.Rv0880	213
8819594	83332.Rv2216	213
8818700	83332.Rv1339	212
8819952	83332.Rv2555c	212
8817501	83332.Rv0171	212
8817521	83332.Rv0190	212
8818250	83332.Rv0898c	210
8820688	83332.Rv3270	210
8817803	83332.Rv0466	209
8819120	83332.Rv1751	209
8818474	83332.Rv1117	208
8818760	83332.Rv1398c	207
8820286	83332.Rv2883c	207
8821045	83332.Rv3623	206
8818173	83332.Rv0821c	205
8818552	83332.Rv1193	205
8819976	83332.Rv2579	204
8820419	83332.Rv3012c	204
8818654	83332.Rv1294	204
8820071	83332.Rv2672	204
8819985	83332.Rv2588c	203
8818695	83332.Rv1334	203
8818593	83332.Rv1234	203
8818215	83332.Rv0863	201
8818966	83332.Rv1599	201
8820655	83332.Rv3237c	200
8819653	83332.Rv2271	200
8820325	83332.Rv2922A	200
8818285	83332.Rv0933	198
8820977	83332.Rv3556c	198
8817853	83332.Rv0512	198
8820564	83332.Rv3153	197
8821111	83332.Rv3688c	197
8819020	83332.Rv1652	196
8819367	83332.Rv1993c	196
8819822	83332.Rv2429	195
8819823	83332.Rv2430c	195
8818745	83332.Rv1383	194
8820165	83332.Rv2765	194
8818741	83332.Rv1379	194
8818255	83332.Rv0903c	193
8820247	83332.Rv2845c	193
8819152	83332.Rv1782	193
8819505	83332.Rv2129c	192
8819960	83332.Rv2563	192
8820760	83332.Rv3340	192
8817400	83332.Rv0073	192
8817538	83332.Rv0206c	191
8817725	83332.Rv0391	191
8817548	83332.Rv0216	190
8821219	83332.Rv3791	190
8817779	83332.Rv0444c	190
8818807	83332.Rv1445c	189
8820447	83332.Rv3038c	189
8817530	83332.Rv0198c	189
8819248	83332.Rv1880c	189
8819517	83332.Rv2141c	189
8820621	83332.Rv3206c	189
8819150	83332.Rv1780	188
8819535	83332.Rv2158c	188
8820565	83332.Rv3154	187
8819534	83332.Rv2157c	186
8820694	83332.Rv3276c	185
8819849	83332.Rv2455c	185
8818120	83332.Rv0769	184
8820844	83332.Rv3423c	184
8820199	83332.Rv2799	183
8820314	83332.Rv2911	183
8819576	83332.Rv2198c	182
8820290	83332.Rv2887	182
8819022	83332.Rv1654	182
8818137	83332.Rv0786c	182
8820467	83332.Rv3058c	181
8817768	83332.Rv0433	181
8820558	83332.Rv3147	181
8820570	83332.Rv3159c	180
8821282	83332.Rv3854c	180
8820955	83332.Rv3534c	179
8820354	83332.Rv2949c	178
8819746	83332.Rv2357c	178
8819592	83332.Rv2214c	178
8821316	83332.Rv3888c	178
8819539	83332.Rv2161c	178
8821130	83332.Rv3705c	178
8817852	83332.Rv0511	178
8818421	83332.Rv1067c	178
8817653	83332.Rv0319	176
8817448	83332.Rv0119	174
8818762	83332.Rv1400c	174
8821056	83332.Rv3634c	174
8819677	83332.Rv2294	174
8820560	83332.Rv3149	174
8817774	83332.Rv0439c	174
8818334	83332.Rv0981	173
8820941	83332.Rv3520c	173
8818083	83332.Rv0734	173
8819756	83332.Rv2367c	172
8818217	83332.Rv0865	172
8819647	83332.Rv2265	172
8820559	83332.Rv3148	172
8819727	83332.Rv2338c	171
8818205	83332.Rv0853c	171
8820243	83332.Rv2841c	171
8820079	83332.Rv2680	171
8820641	83332.Rv3224A	171
8818170	83332.Rv0818	170
8820759	83332.Rv3339c	170
8819748	83332.Rv2359	169
8820457	83332.Rv3048c	169
8820291	83332.Rv2888c	169
8818758	83332.Rv1396c	169
8817456	83332.Rv0127	169
8818770	83332.Rv1408	169
8818626	83332.Rv1267c	168
8820886	83332.Rv3465	168
8817666	83332.Rv0332	168
8819404	83332.Rv2030c	168
8820615	83332.Rv3200c	168
8817505	83332.Rv0175	167
8818785	83332.Rv1423	167
