#id: 1492202704
#name: B.subtilis - Whole organism (Integrated)
#score: 13.3
#description: integrated dataset: weighted average of all B.subtilis WHOLE_ORGANISM, Interaction consistency score: 13.3, Coverage: 96
#organ: WHOLE_ORGANISM
#integrated: true
#coverage: 96
#publication_year: 2021
#filename: 224308-WHOLE_ORGANISM-integrated.txt
#
#internal_id	string_external_id	abundance
11135247	224308.BSU06530	721
11136100	224308.BSU14860	721
11135346	224308.BSU07520	719
11134880	224308.BSU02990	714
11134667	224308.BSU00860	709
11138340	224308.BSU36890	708
11134649	224308.BSU00680	706
11137093	224308.BSU24540	702
11134632	224308.BSU00510	701
11135595	224308.BSU10020	698
11137341	224308.BSU27020	696
11135239	224308.BSU06450	694
11134689	224308.BSU01080	692
11135905	224308.BSU13010	692
11137472	224308.BSU28280	689
11137377	224308.BSU27380	687
11137556	224308.BSU29140	680
11137995	224308.BSU33440	676
11136820	224308.BSU21860	675
11136232	224308.BSU16170	674
11134610	224308.BSU00290	672
11136285	224308.BSU16690	665
11136461	224308.BSU18440	665
11136909	224308.BSU22730	663
11134682	224308.BSU01010	655
11138131	224308.BSU34800	651
11136171	224308.BSU15560	647
11136562	224308.BSU19370	635
11134870	224308.BSU02890	632
11135961	224308.BSU13550	631
11135694	224308.BSU11020	626
11138042	224308.BSU33910	626
11137983	224308.BSU33320	623
11136962	224308.BSU23250	622
11137866	224308.BSU32220	621
11137262	224308.BSU26230	621
11137991	224308.BSU33400	619
11134759	224308.BSU01770	618
11134931	224308.BSU03490	610
11134851	224308.BSU02700	608
11138331	224308.BSU36800	608
11137799	224308.BSU31540	608
11138368	224308.BSU37160	607
11138054	224308.BSU34030	606
11137906	224308.BSU32610	605
11137913	224308.BSU32670	602
11136424	224308.BSU18080	598
11136021	224308.BSU14100	597
11137561	224308.BSU29190	588
11138002	224308.BSU33510	588
11138468	224308.BSU38160	583
11135236	224308.BSU06420	582
11136878	224308.BSU22410	581
11136462	224308.BSU18450	577
11137589	224308.BSU29450	572
11136307	224308.BSU16940	571
11134978	224308.BSU03940	567
11138292	224308.BSU36410	566
11136905	224308.BSU22690	565
11136671	224308.BSU20420	564
11135058	224308.BSU04710	564
11137466	224308.BSU28220	562
11135764	224308.BSU11710	562
11135230	224308.BSU06360	561
11137429	224308.BSU27860	561
11134591	224308.BSU00100	558
11137038	224308.BSU23990	557
11136986	224308.BSU23490	555
11137992	224308.BSU33410	554
11136276	224308.BSU16600	551
11137753	224308.BSU31110	551
11136275	224308.BSU16590	551
11136267	224308.BSU16510	548
11138312	224308.BSU36610	547
11135266	224308.BSU06710	546
11135713	224308.BSU11200	545
11137622	224308.BSU29780	543
11137396	224308.BSU27550	541
11135596	224308.BSU10030	536
11134971	224308.BSU03870	535
11137402	224308.BSU27610	534
11136547	224308.BSU19230	527
11136067	224308.BSU14560	523
11136035	224308.BSU14240	522
11138337	224308.BSU36860	520
11136897	224308.BSU22600	520
11137591	224308.BSU29470	520
11137132	224308.BSU24930	514
11136108	224308.BSU14940	508
11137979	224308.BSU33280	507
11135042	224308.BSU04550	505
11138200	224308.BSU35490	502
11135815	224308.BSU12180	501
11135463	224308.BSU08720	498
11136873	224308.BSU22360	498
11138335	224308.BSU36840	498
11137138	224308.BSU24990	498
11134933	224308.BSU03510	494
11136158	224308.BSU15430	493
11138665	224308.BSU40100	492
11137024	224308.BSU23850	492
11136987	224308.BSU23500	487
11137203	224308.BSU25620	485
11138509	224308.BSU38550	482
11137722	224308.BSU30800	478
11135718	224308.BSU11250	476
11137158	224308.BSU25190	475
11137428	224308.BSU27850	473
11136821	224308.BSU21870	472
11137625	224308.BSU29820	467
11138236	224308.BSU35860	467
11136927	224308.BSU22890	466
11138333	224308.BSU36820	466
11135045	224308.BSU04580	466
11135625	224308.BSU10330	464
11134930	224308.BSU03480	463
11135727	224308.BSU11340	460
11134593	224308.BSU00120	459
11138005	224308.BSU33540	457
11136162	224308.BSU15470	454
11135456	224308.BSU08650	454
11134918	224308.BSU03360	452
11135264	224308.BSU06690	447
11135889	224308.BSU12850	445
11134886	224308.BSU03050	442
11137469	224308.BSU28250	437
11138549	224308.BSU38950	436
11136277	224308.BSU16610	435
11135615	224308.BSU10230	433
11136893	224308.BSU22560	432
11138575	224308.BSU39220	432
11138690	224308.BSU40320	430
11138615	224308.BSU39610	427
11135253	224308.BSU06580	426
11137470	224308.BSU28260	423
11137620	224308.BSU29760	423
11138365	224308.BSU37130	422
11136167	224308.BSU15520	422
11138576	224308.BSU39230	421
11135243	224308.BSU06490	421
11138137	224308.BSU34860	420
11136899	224308.BSU22620	420
11138163	224308.BSU35120	419
11137406	224308.BSU27650	417
11136584	224308.BSU19580	416
11138039	224308.BSU33880	416
11135263	224308.BSU06680	413
11136046	224308.BSU14350	411
11137537	224308.BSU28950	410
11137475	224308.BSU28310	408
11137841	224308.BSU31970	407
11137750	224308.BSU31080	406
11134875	224308.BSU02940	400
11136913	224308.BSU22770	400
11137627	224308.BSU29840	399
11138287	224308.BSU36360	399
11136589	224308.BSU19630	397
11137608	224308.BSU29640	397
11135241	224308.BSU06470	396
11138751	224308.BSU40920	391
11134673	224308.BSU00920	390
11135262	224308.BSU06670	387
11135523	224308.BSU09310	387
11136555	224308.BSU19300	386
11135786	224308.BSU11920	386
11135000	224308.BSU04140	385
11138297	224308.BSU36460	384
11137506	224308.BSU28630	384
11138632	224308.BSU39780	380
11135591	224308.BSU09990	379
11137673	224308.BSU30320	378
11137699	224308.BSU30570	378
11136246	224308.BSU16300	378
11136990	224308.BSU23520	378
11138055	224308.BSU34040	376
11135467	224308.BSU08760	375
11136388	224308.BSU17730	374
11138596	224308.BSU39420	373
11137532	224308.BSU28900	373
11138582	224308.BSU39290	373
11135746	224308.BSU11540	371
11135398	224308.BSU08060	371
11138650	224308.BSU39960	370
11136467	224308.BSU18500	370
11138214	224308.BSU35640	370
11134663	224308.BSU00820	369
11135059	224308.BSU04720	368
11136096	224308.BSU14820	368
11138490	224308.BSU38370	368
11137030	224308.BSU23910	367
11136311	224308.BSU16980	367
11135709	224308.BSU11160	366
11137110	224308.BSU24710	365
11136273	224308.BSU16570	365
11136811	224308.BSU21770	365
11138014	224308.BSU33630	362
11137994	224308.BSU33430	362
11137446	224308.BSU28030	362
11137491	224308.BSU28470	360
11137585	224308.BSU29410	360
11138191	224308.BSU35400	360
11138461	224308.BSU38090	358
11135399	224308.BSU08070	357
11137072	224308.BSU24330	357
11136098	224308.BSU14840	355
11134942	224308.BSU03610	355
11135312	224308.BSU07150	354
11136309	224308.BSU16960	352
11137698	224308.BSU30560	351
11137507	224308.BSU28640	350
11138130	224308.BSU34790	350
11137227	224308.BSU25870	347
11137366	224308.BSU27270	347
11137905	224308.BSU32600	346
11136078	224308.BSU14640	346
11137743	224308.BSU31010	345
11138185	224308.BSU35340	342
11135558	224308.BSU09670	342
11135752	224308.BSU11590	341
11138212	224308.BSU35620	341
11135781	224308.BSU11870	340
11136184	224308.BSU15690	340
11137745	224308.BSU31030	338
11135967	224308.BSU13610	338
11136914	224308.BSU22780	337
11136554	224308.BSU19290	336
11137047	224308.BSU24080	336
11137480	224308.BSU28360	335
11136091	224308.BSU14770	333
11137946	224308.BSU32990	332
11137035	224308.BSU23960	332
11136422	224308.BSU18060	331
11135210	224308.BSU06180	329
11138480	224308.BSU38270	329
11137144	224308.BSU25050	328
11138139	224308.BSU34880	328
11138648	224308.BSU39940	328
11136198	224308.BSU15830	328
11137803	224308.BSU31580	327
11138114	224308.BSU34640	327
11137536	224308.BSU28940	325
11135348	224308.BSU07550	322
11136934	224308.BSU22960	322
11137928	224308.BSU32810	321
11138177	224308.BSU35270	321
11138224	224308.BSU35740	321
11137782	224308.BSU31370	320
11135281	224308.BSU06840	320
11134583	224308.BSU00020	320
11137766	224308.BSU31240	319
11136205	224308.BSU15900	317
11137073	224308.BSU24340	317
11138367	224308.BSU37150	316
11135918	224308.BSU13140	315
11138056	224308.BSU34050	315
11137005	224308.BSU23660	313
11136183	224308.BSU15680	313
11134760	224308.BSU01780	313
11138721	224308.BSU40620	313
11136860	224308.BSU22230	313
11138072	224308.BSU34210	312
11138282	224308.BSU36310	312
11137661	224308.BSU30200	310
11136125	224308.BSU15100	309
11138040	224308.BSU33890	309
11137563	224308.BSU29210	308
11138180	224308.BSU35300	308
11136170	224308.BSU15550	306
11138242	224308.BSU35920	306
11135546	224308.BSU09540	305
11137605	224308.BSU29610	304
11135547	224308.BSU09550	304
11138143	224308.BSU34920	304
11136949	224308.BSU23120	303
11138070	224308.BSU34190	301
11137768	224308.BSU31260	300
11135603	224308.BSU10100	299
11135614	224308.BSU10220	298
11135526	224308.BSU09340	298
11138454	224308.BSU38020	298
11136556	224308.BSU19310	297
11134594	224308.BSU00130	296
11134879	224308.BSU02980	296
11136165	224308.BSU15500	296
11134717	224308.BSU01360	295
11135989	224308.BSU13810	294
11138636	224308.BSU39820	293
11137380	224308.BSU27410	293
11135954	224308.BSU13490	292
11137036	224308.BSU23970	292
11137086	224308.BSU24470	290
11136059	224308.BSU14480	290
11137100	224308.BSU24610	290
11135444	224308.BSU08530	289
11135669	224308.BSU10770	287
11136004	224308.BSU13950	287
11138175	224308.BSU35250	286
11135372	224308.BSU07800	285
11138578	224308.BSU39250	283
11136172	224308.BSU15570	282
11137321	224308.BSU26830	281
11137186	224308.BSU25460	281
11136166	224308.BSU15510	281
11137914	224308.BSU32680	281
11137397	224308.BSU27560	280
11135693	224308.BSU11010	280
11137786	224308.BSU31410	280
11137042	224308.BSU24030	277
11138249	224308.BSU35990	277
11138343	224308.BSU36920	277
11135245	224308.BSU06510	275
11138402	224308.BSU37500	275
11137611	224308.BSU29670	275
11135400	224308.BSU08080	275
11138270	224308.BSU36200	275
11136347	224308.BSU17340	274
11136294	224308.BSU16780	273
11138176	224308.BSU35260	272
11137008	224308.BSU23690	271
11138385	224308.BSU37330	270
11136028	224308.BSU14170	269
11137844	224308.BSU32000	268
11135626	224308.BSU10340	267
11134881	224308.BSU03000	267
11135622	224308.BSU10300	267
11137628	224308.BSU29850	266
11138493	224308.BSU38400	265
11138125	224308.BSU34740	265
11137159	224308.BSU25200	265
11135761	224308.BSU11680	265
11134619	224308.BSU00380	264
11136231	224308.BSU16160	264
11138642	224308.BSU39880	264
11136999	224308.BSU23610	263
11137562	224308.BSU29200	262
11137228	224308.BSU25880	262
11136817	224308.BSU21830	261
11135331	224308.BSU07360	261
11138540	224308.BSU38860	259
11134631	224308.BSU00500	258
11138192	224308.BSU35410	258
11136906	224308.BSU22700	255
11135618	224308.BSU10260	255
11138029	224308.BSU33780	255
11136236	224308.BSU16210	254
11138546	224308.BSU38920	254
11135375	224308.BSU07830	254
11138288	224308.BSU36370	252
11134687	224308.BSU01060	251
11137915	224308.BSU32690	250
11135321	224308.BSU07260	250
11135975	224308.BSU13690	249
11137922	224308.BSU32750	249
11137452	224308.BSU28090	249
11135929	224308.BSU13240	249
11137664	224308.BSU30230	249
11135087	224308.BSU04990	246
11135244	224308.BSU06500	246
11137393	224308.BSU27520	246
11138466	224308.BSU38140	245
11138271	224308.BSU36210	244
11137711	224308.BSU30690	243
11135845	224308.BSU12470	241
11134804	224308.BSU02240	240
11138644	224308.BSU39900	238
11135782	224308.BSU11880	238
11138004	224308.BSU33530	238
11138215	224308.BSU35650	237
11137091	224308.BSU24520	234
11135231	224308.BSU06370	233
11136260	224308.BSU16440	232
11138404	224308.BSU37520	231
11137696	224308.BSU30540	231
11134745	224308.BSU01630	230
11138142	224308.BSU34910	229
11137543	224308.BSU29010	229
11137120	224308.BSU24810	228
11138674	224308.BSU40180	228
11137921	224308.BSU32740	228
11138764	224308.BSU41040	226
11134990	224308.BSU04040	226
11135043	224308.BSU04560	226
11138246	224308.BSU35960	225
11138118	224308.BSU34680	225
11137165	224308.BSU25260	225
11136023	224308.BSU14120	225
11137911	224308.BSU32660	224
11137525	224308.BSU28820	223
11138338	224308.BSU36870	222
11136844	224308.BSU22080	222
11136292	224308.BSU16760	221
11137877	224308.BSU32330	221
11134896	224308.BSU03150	220
11137618	224308.BSU29740	220
11135033	224308.BSU04470	219
11136215	224308.BSU16000	218
11135900	224308.BSU12960	218
11138352	224308.BSU37010	217
11136056	224308.BSU14450	217
11137463	224308.BSU28190	216
11136062	224308.BSU14510	216
11136315	224308.BSU17020	215
11136953	224308.BSU23160	215
11136498	224308.BSU18780	215
11138430	224308.BSU37780	214
11138027	224308.BSU33760	214
11138179	224308.BSU35290	213
11137907	224308.BSU32620	213
11136471	224308.BSU18540	212
11138692	224308.BSU40340	211
11137445	224308.BSU28020	211
11135715	224308.BSU11220	211
11135379	224308.BSU07870	211
11135330	224308.BSU07350	209
11137096	224308.BSU24570	208
11137456	224308.BSU28120	208
11135538	224308.BSU09460	208
11134659	224308.BSU00780	207
11136054	224308.BSU14430	206
11137044	224308.BSU24050	205
11136153	224308.BSU15380	205
11138034	224308.BSU33830	205
11137598	224308.BSU29540	204
11138420	224308.BSU37680	204
11137597	224308.BSU29530	203
11137964	224308.BSU33150	203
11136154	224308.BSU15390	203
11138594	224308.BSU39400	202
11136052	224308.BSU14410	202
11137677	224308.BSU30360	201
11137407	224308.BSU27660	201
11135313	224308.BSU07160	201
11138164	224308.BSU35130	199
11136869	224308.BSU22320	199
11136300	224308.BSU16845	199
11136064	224308.BSU14530	198
11137843	224308.BSU31990	198
11136169	224308.BSU15540	197
11137404	224308.BSU27630	197
11135056	224308.BSU04690	196
11134672	224308.BSU00910	196
11135213	224308.BSU06210	196
11138419	224308.BSU37670	195
11137875	224308.BSU32310	195
11135008	224308.BSU04220	195
11137953	224308.BSU33049	195
11138026	224308.BSU33750	195
11135935	224308.BSU13300	194
11137209	224308.BSU25680	193
11135276	224308.BSU06811	192
11138361	224308.BSU37090	192
11136822	224308.BSU21880	192
11138467	224308.BSU38150	191
11135438	224308.BSU08470	190
11138268	224308.BSU36180	189
11135981	224308.BSU13750	189
11137489	224308.BSU28450	189
11137765	224308.BSU31230	188
11134784	224308.BSU02040	188
11136079	224308.BSU14650	187
11134652	224308.BSU00710	187
11135868	224308.BSU12660	187
11137442	224308.BSU27990	187
11134588	224308.BSU00070	186
11136304	224308.BSU16910	185
11137630	224308.BSU29870	185
11135486	224308.BSU08930	185
11136809	224308.BSU21750	185
11136880	224308.BSU22430	184
11137838	224308.BSU31945	184
11137457	224308.BSU28130	183
11137061	224308.BSU24220	183
11137833	224308.BSU31890	183
11135714	224308.BSU11210	182
11137842	224308.BSU31980	182
11134785	224308.BSU02050	181
11137821	224308.BSU31760	181
11137153	224308.BSU25140	180
11136138	224308.BSU15230	180
11137942	224308.BSU32930	179
11135963	224308.BSU13570	179
11134719	224308.BSU01380	178
11136227	224308.BSU16120	177
11138506	224308.BSU38520	177
11135364	224308.BSU07710	176
11137831	224308.BSU31860	176
11135522	224308.BSU09300	176
11136135	224308.BSU15200	176
11138761	224308.BSU41010	176
11136192	224308.BSU15770	175
11138482	224308.BSU38290	175
11137378	224308.BSU27390	173
11138765	224308.BSU41050	173
11136767	224308.BSU21330	172
11137146	224308.BSU25070	171
11138203	224308.BSU35520	171
11136106	224308.BSU14920	171
11135731	224308.BSU11390	171
11137633	224308.BSU29900	170
11136967	224308.BSU23310	168
11137553	224308.BSU29110	168
11136217	224308.BSU16020	168
11135209	224308.BSU06170	168
11137043	224308.BSU24040	168
11135237	224308.BSU06430	167
11135964	224308.BSU13580	167
11138140	224308.BSU34890	167
11136403	224308.BSU17880	166
11137569	224308.BSU29250	166
11136500	224308.BSU18800	166
11137874	224308.BSU32300	165
11136241	224308.BSU16260	165
11137045	224308.BSU24060	165
11135726	224308.BSU11330	165
11137820	224308.BSU31750	164
11138032	224308.BSU33810	164
11137094	224308.BSU24550	164
11135251	224308.BSU06560	163
11134991	224308.BSU04050	163
11135867	224308.BSU12650	163
11136272	224308.BSU16560	162
11136208	224308.BSU15930	161
11137315	224308.BSU26780	161
11136351	224308.BSU17380	161
11136974	224308.BSU23380	161
11136051	224308.BSU14400	161
11137823	224308.BSU31780	161
11135630	224308.BSU10380	160
11138144	224308.BSU34930	160
11135732	224308.BSU11400	160
11135258	224308.BSU06630	159
11136400	224308.BSU17850	158
11134963	224308.BSU03790	158
11138671	224308.BSU40150	158
11134736	224308.BSU01540	157
11134758	224308.BSU01760	156
11138604	224308.BSU39500	156
11138356	224308.BSU37050	156
11136887	224308.BSU22500	156
11137071	224308.BSU24320	156
11138447	224308.BSU37950	156
11134675	224308.BSU00940	155
11134925	224308.BSU03430	154
11136281	224308.BSU16650	154
11137962	224308.BSU33130	153
11137849	224308.BSU32050	153
11136892	224308.BSU22550	152
11136149	224308.BSU15340	152
11136210	224308.BSU15950	152
11137204	224308.BSU25630	151
11136213	224308.BSU15980	151
11136505	224308.BSU18849	150
11137873	224308.BSU32290	150
11135007	224308.BSU04210	150
11135340	224308.BSU07450	150
11138327	224308.BSU36760	149
11134634	224308.BSU00530	149
11137481	224308.BSU28370	149
11137496	224308.BSU28530	149
11134587	224308.BSU00060	148
11135925	224308.BSU13200	148
11135717	224308.BSU11240	148
11135995	224308.BSU13860	147
11135927	224308.BSU13220	147
11138386	224308.BSU37340	147
11138129	224308.BSU34780	146
11137588	224308.BSU29440	146
11136795	224308.BSU21600	146
11138247	224308.BSU35970	146
11135212	224308.BSU06200	146
11137968	224308.BSU33190	145
11136133	224308.BSU15180	145
11137435	224308.BSU27920	145
11137068	224308.BSU24290	145
11135606	224308.BSU10130	145
11135821	224308.BSU12230	144
11136733	224308.BSU21010	144
11135362	224308.BSU07690	143
11136220	224308.BSU16050	143
11137850	224308.BSU32060	143
11137623	224308.BSU29790	142
11136898	224308.BSU22610	142
11136164	224308.BSU15490	142
11135530	224308.BSU09380	141
11137868	224308.BSU32240	141
11134902	224308.BSU03210	141
11136849	224308.BSU22130	141
11138188	224308.BSU35370	140
11136523	224308.BSU18990	140
11136312	224308.BSU16990	140
11136188	224308.BSU15730	140
11134628	224308.BSU00470	140
11137708	224308.BSU30660	140
11137448	224308.BSU28050	140
11138463	224308.BSU38110	140
11136041	224308.BSU14300	139
11137861	224308.BSU32170	138
11134755	224308.BSU01730	138
11136011	224308.BSU14010	137
11136522	224308.BSU18980	137
11137399	224308.BSU27580	137
11138038	224308.BSU33870	137
11136212	224308.BSU15970	136
11135920	224308.BSU13160	136
11138306	224308.BSU36550	136
11135737	224308.BSU11450	136
11138513	224308.BSU38590	135
11135549	224308.BSU09570	135
11135070	224308.BSU04830	135
11135616	224308.BSU10240	134
11136879	224308.BSU22420	134
11136807	224308.BSU21730	134
11136168	224308.BSU15530	133
11135401	224308.BSU08090	133
11134934	224308.BSU03520	133
11135791	224308.BSU11950	132
11137975	224308.BSU33240	132
11135521	224308.BSU09290	132
11134867	224308.BSU02860	131
11137200	224308.BSU25590	131
11135965	224308.BSU13590	131
11138699	224308.BSU40410	131
11136033	224308.BSU14220	131
11134899	224308.BSU03180	131
11135894	224308.BSU12900	130
11136585	224308.BSU19590	130
11136009	224308.BSU14000	130
11135712	224308.BSU11190	129
11136143	224308.BSU15280	129
11134988	224308.BSU04030	129
11134803	224308.BSU02230	128
11134975	224308.BSU03910	128
11137163	224308.BSU25240	128
11136572	224308.BSU19470	128
11136182	224308.BSU15670	127
11135734	224308.BSU11420	127
11135802	224308.BSU12060	127
11138037	224308.BSU33860	126
11136885	224308.BSU22480	126
11137860	224308.BSU32160	125
11137085	224308.BSU24460	125
11134792	224308.BSU02120	125
11134999	224308.BSU04130	125
11135744	224308.BSU11520	124
11138284	224308.BSU36330	124
11138408	224308.BSU37560	124
11135926	224308.BSU13210	123
11138401	224308.BSU37490	123
11135919	224308.BSU13150	123
11134813	224308.BSU02330	123
11134819	224308.BSU02390	122
