#id: 4146582079
#name: E.coli - Whole organism (Integrated)
#score: 24.69
#description: integrated dataset: weighted average of all E.coli WHOLE_ORGANISM, Interaction consistency score: 24.69, Coverage: 99
#organ: WHOLE_ORGANISM
#integrated: true
#coverage: 99
#publication_year: 2021
#filename: 511145-WHOLE_ORGANISM-integrated.txt
#
#internal_id	string_external_id	abundance
15201707	511145.b2688	113
15199548	511145.b0331	113
15202032	511145.b3055	113
15199832	511145.b0641	113
15200326	511145.b1178	112
15202466	511145.b3526	112
15203041	511145.b4162	112
15203083	511145.b4208	111
15202939	511145.b4056	111
15199430	511145.b0187	111
15201635	511145.b2594	111
15201349	511145.b2290	110
15201400	511145.b2343	110
15201300	511145.b2241	110
15200732	511145.b1624	110
15203255	511145.b4407	110
15199754	511145.b0557	110
15201046	511145.b1953	110
15199603	511145.b0393	109
15201371	511145.b2312	109
15202166	511145.b3200	109
15202424	511145.b3481	108
15201360	511145.b2301	108
15201842	511145.b2833	107
15200551	511145.b1423	107
15202045	511145.b3068	106
15203331	511145.b4558	105
15201621	511145.b2576	105
15200550	511145.b1422	105
15200653	511145.b1537	105
15200832	511145.b1729	105
15199850	511145.b0659	104
15202114	511145.b3146	104
15199622	511145.b0413	103
15200733	511145.b1625	103
15199659	511145.b0450	103
15201204	511145.b2137	103
15199731	511145.b0529	102
15202298	511145.b3346	102
15201378	511145.b2319	102
15199617	511145.b0408	101
15199367	511145.b0123	101
15200365	511145.b1217	101
15199639	511145.b0430	99.8
15199365	511145.b0121	99.5
15200327	511145.b1179	99.3
15199661	511145.b0452	99.2
15200017	511145.b0851	98.9
15202690	511145.b3771	98.7
15199442	511145.b0199	98.7
15200932	511145.b1829	98.2
15201808	511145.b2796	98.0
15199855	511145.b0675	97.9
15203054	511145.b4178	97.9
15202384	511145.b3440	97.5
15202378	511145.b3432	97.2
15203296	511145.b4506	96.8
15203132	511145.b4263	96.8
15202618	511145.b3686	96.7
15201546	511145.b2501	96.4
15202236	511145.b3282	95.9
15200337	511145.b1189	95.9
15201338	511145.b2279	95.7
15202882	511145.b3994	95.1
15201388	511145.b2329	94.6
15200809	511145.b1703	94.6
15202890	511145.b4002	94.4
15201700	511145.b2679	94.2
15200276	511145.b1120	94.0
15202335	511145.b3385	93.9
15199692	511145.b0484	93.7
15201495	511145.b2450	93.5
15199877	511145.b0699	93.5
15200885	511145.b1782	93.5
15199300	511145.b0051	93.2
15200015	511145.b0849	92.9
15203205	511145.b4352	92.9
15202451	511145.b3511	92.7
15199257	511145.b0006	92.2
15200197	511145.b1040	92.2
15199853	511145.b0662	91.5
15202544	511145.b3607	91.4
15202390	511145.b3447	91.1
15201562	511145.b2517	90.7
15202252	511145.b3300	90.7
15202714	511145.b3802	90.1
15199326	511145.b0080	90.0
15202405	511145.b3462	90.0
15199456	511145.b0221	89.9
15200352	511145.b1204	89.3
15201998	511145.b3019	89.2
15203161	511145.b4302	89.1
15199630	511145.b0421	89.1
15201184	511145.b2113	89.0
15202313	511145.b3361	89.0
15199560	511145.b0344	88.8
15202860	511145.b3963	88.7
15199766	511145.b0572	88.4
15202553	511145.b3616	88.3
15203056	511145.b4180	88.1
15202935	511145.b4052	87.7
15202756	511145.b3850	87.6
15200206	511145.b1049	87.5
15202397	511145.b3454	86.6
15200793	511145.b1687	86.4
15199306	511145.b0059	86.4
15202031	511145.b3054	86.3
15201064	511145.b1976	86.2
15199279	511145.b0030	86.1
15199653	511145.b0444	85.9
15200701	511145.b1593	85.7
15200482	511145.b1341	85.7
15200870	511145.b1767	85.2
15201811	511145.b2799	85.2
15199896	511145.b0721	85.0
15200584	511145.b1461	84.6
15201401	511145.b2344	84.5
15202750	511145.b3844	84.2
15199910	511145.b0736	84.2
15200239	511145.b1083	84.1
15199693	511145.b0485	84.0
15203245	511145.b4395	83.9
15202633	511145.b3704	83.3
15199768	511145.b0574	83.1
15202941	511145.b4058	82.7
15201839	511145.b2830	81.9
15201456	511145.b2411	81.8
15203081	511145.b4206	81.7
15201577	511145.b2532	81.7
15201370	511145.b2311	81.3
15201569	511145.b2524	81.0
15202467	511145.b3527	80.9
15200769	511145.b1661	80.8
15200799	511145.b1693	80.8
15202542	511145.b3605	80.6
15200067	511145.b0902	80.6
15200215	511145.b1059	80.2
15199701	511145.b0493	80.0
15200079	511145.b0914	79.4
15200235	511145.b1079	79.2
15203138	511145.b4269	79.1
15201657	511145.b2620	79.1
15199439	511145.b0196	79.1
15199787	511145.b0593	78.9
15200781	511145.b1675	78.8
15201009	511145.b1912	78.8
15199664	511145.b0456	78.7
15203049	511145.b4173	78.7
15202724	511145.b3813	78.5
15200211	511145.b1055	78.4
15202357	511145.b3407	78.2
15199818	511145.b0627	78.0
15201607	511145.b2562	77.7
15200357	511145.b1209	77.5
15202862	511145.b3965	77.3
15202653	511145.b3724	77.2
15203242	511145.b4392	77.0
15200178	511145.b1015	76.7
15202075	511145.b3099	76.7
15202586	511145.b3650	76.3
15201894	511145.b2897	76.1
15202938	511145.b4055	76.1
15203128	511145.b4259	76.1
15202300	511145.b3348	75.9
15201545	511145.b2500	75.7
15199972	511145.b0805	75.6
15201539	511145.b2494	75.5
15199371	511145.b0127	75.5
15199444	511145.b0207	75.3
15203213	511145.b4360	75.3
15200238	511145.b1082	74.2
15200346	511145.b1198	74.1
15201365	511145.b2306	74.0
15202081	511145.b3105	73.6
15199387	511145.b0143	73.4
15202631	511145.b3702	73.1
15202235	511145.b3281	73.1
15199549	511145.b0333	73.0
15199425	511145.b0182	72.4
15200549	511145.b1421	71.6
15202015	511145.b3037	71.6
15200393	511145.b1250	71.4
15202769	511145.b3869	71.2
15203105	511145.b4233	70.9
15199790	511145.b0596	70.8
15202307	511145.b3355	70.5
15201613	511145.b2568	70.3
15200754	511145.b1646	70.2
15200359	511145.b1211	69.8
15200567	511145.b1441	69.7
15202865	511145.b3972	69.3
15201463	511145.b2418	69.3
15201251	511145.b2186	69.2
15202634	511145.b3705	69.0
15202115	511145.b3147	68.8
15202368	511145.b3418	68.6
15201634	511145.b2593	68.2
15202404	511145.b3461	68.2
15201697	511145.b2676	68.2
15201232	511145.b2167	68.1
15199991	511145.b0825	68.0
15199595	511145.b0384	67.7
15199887	511145.b0712	67.7
15199773	511145.b0579	67.5
15199951	511145.b0784	67.5
15203292	511145.b4487	67.4
15202013	511145.b3034	67.4
15199668	511145.b0460	67.4
15201155	511145.b2079	67.1
15202947	511145.b4064	66.8
15200282	511145.b1126	66.8
15201871	511145.b2872	66.4
15201816	511145.b2804	66.3
15202350	511145.b3400	66.2
15200426	511145.b1284	66.1
15200112	511145.b0947	65.9
15202480	511145.b3541	65.7
15199347	511145.b0102	65.7
15201110	511145.b2034	65.5
15200786	511145.b1680	65.4
15202926	511145.b4043	65.4
15201973	511145.b2988	65.4
15201361	511145.b2302	65.2
15199394	511145.b0150	65.2
15202903	511145.b4019	65.1
15201573	511145.b2528	64.9
15201114	511145.b2038	64.6
15201629	511145.b2584	64.5
15201374	511145.b2315	64.4
15202696	511145.b3779	64.3
15202681	511145.b3752	64.2
15200195	511145.b1038	64.1
15201903	511145.b2906	64.1
15199332	511145.b0086	64.0
15201714	511145.b2700	63.7
15202413	511145.b3470	63.7
15201572	511145.b2527	63.6
15202430	511145.b3487	63.5
15202979	511145.b4097	63.5
15201640	511145.b2601	63.5
15199599	511145.b0388	63.3
15202359	511145.b3409	62.8
15200254	511145.b1098	62.5
15199640	511145.b0431	62.4
15201101	511145.b2024	62.4
15201384	511145.b2325	61.6
15202011	511145.b3032	61.5
15202990	511145.b4110	61.4
15203286	511145.b4480	61.3
15202393	511145.b3450	61.3
15201021	511145.b1924	61.3
15201352	511145.b2293	61.3
15199786	511145.b0592	61.2
15202729	511145.b3820	61.2
15202085	511145.b3113	61.1
15200958	511145.b1855	60.8
15200464	511145.b1323	60.8
15201618	511145.b2573	60.6
15201779	511145.b2765	60.5
15201806	511145.b2794	60.5
15199417	511145.b0174	60.4
15199802	511145.b0608	60.1
15199303	511145.b0054	60.1
15199710	511145.b0506	59.6
15199946	511145.b0779	59.2
15203247	511145.b4397	59.0
15202479	511145.b3540	58.4
15201789	511145.b2777	58.3
15203063	511145.b4187	58.2
15203154	511145.b4295	58.1
15200177	511145.b1014	58.0
15200790	511145.b1684	58.0
15202468	511145.b3528	57.9
15199454	511145.b0219	57.8
15199346	511145.b0101	57.5
15200338	511145.b1190	57.3
15201929	511145.b2936	56.1
15200863	511145.b1760	56.0
15200774	511145.b1668	55.9
15201318	511145.b2259	55.9
15200328	511145.b1180	55.8
15199775	511145.b0581	55.7
15200242	511145.b1086	55.7
15199945	511145.b0778	55.6
15200270	511145.b1114	55.5
15200873	511145.b1770	55.4
15201019	511145.b1922	55.4
15202095	511145.b3125	55.3
15202512	511145.b3574	55.3
15200419	511145.b1277	55.2
15201457	511145.b2412	55.2
15202571	511145.b3634	55.1
15199618	511145.b0409	55.1
15199368	511145.b0124	54.9
15199274	511145.b0025	54.7
15199334	511145.b0088	54.7
15201979	511145.b2994	54.6
15202159	511145.b3193	54.3
15201632	511145.b2587	54.3
15201142	511145.b2066	53.9
15200154	511145.b0990	53.8
15203220	511145.b4367	53.7
15202145	511145.b3179	53.5
15201301	511145.b2242	53.4
15200635	511145.b1519	53.4
15199798	511145.b0604	53.3
15200423	511145.b1281	53.3
15201314	511145.b2255	53.3
15201823	511145.b2811	53.1
15199702	511145.b0494	53.0
15203028	511145.b4149	52.6
15200051	511145.b0886	52.4
15200585	511145.b1462	52.4
15199366	511145.b0122	52.3
15203002	511145.b4122	52.2
15200510	511145.b1378	52.1
15199471	511145.b0241	52.1
15202791	511145.b3891	52.0
15199670	511145.b0462	52.0
15199623	511145.b0414	51.6
15203086	511145.b4211	51.6
15202046	511145.b3070	51.5
15203017	511145.b4138	51.5
15199974	511145.b0807	51.5
15200126	511145.b0961	51.5
15200964	511145.b1861	51.3
15201756	511145.b2742	51.3
15202186	511145.b3221	51.2
15200840	511145.b1737	51.2
15203221	511145.b4371	51.1
15201688	511145.b2667	51.1
15201199	511145.b2132	50.7
15202749	511145.b3843	50.6
15201807	511145.b2795	50.5
15202847	511145.b3950	50.1
15199570	511145.b0354	50.1
15202626	511145.b3697	50.0
15201067	511145.b1982	49.9
15201759	511145.b2745	49.9
15201571	511145.b2526	49.5
15202784	511145.b3884	49.3
15199337	511145.b0091	49.0
15201311	511145.b2252	48.9
15203181	511145.b4323	48.9
15201090	511145.b2012	48.8
15200514	511145.b1382	48.7
15199886	511145.b0711	48.6
15199336	511145.b0090	48.4
15199666	511145.b0458	48.3
15201467	511145.b2422	48.3
15200880	511145.b1777	48.2
15200069	511145.b0904	48.1
15199827	511145.b0636	47.9
15200114	511145.b0949	47.8
15199445	511145.b0208	47.4
15200977	511145.b1874	47.4
15200224	511145.b1068	47.3
15201278	511145.b2216	47.1
15202880	511145.b3992	47.0
15199363	511145.b0119	47.0
15202973	511145.b4090	47.0
15201625	511145.b2580	46.9
15199626	511145.b0417	46.6
15201827	511145.b2818	46.5
15202701	511145.b3785	46.3
15202907	511145.b4023	46.2
15200391	511145.b1248	46.2
15203202	511145.b4349	46.1
15202099	511145.b3129	45.9
15200973	511145.b1870	45.8
15201255	511145.b2193	45.6
15201709	511145.b2690	45.5
15200988	511145.b1885	45.5
15202528	511145.b3590	45.3
15202030	511145.b3053	45.2
15200052	511145.b0887	45.2
15201160	511145.b2086	44.9
15199988	511145.b0822	44.7
15199697	511145.b0489	44.1
15201847	511145.b2838	43.7
15200246	511145.b1090	43.6
15201072	511145.b1990	43.2
15202971	511145.b4088	43.2
15200288	511145.b1132	43.1
15201512	511145.b2467	43.0
15202669	511145.b3740	43.0
15202089	511145.b3117	42.3
15199470	511145.b0239	42.3
15201224	511145.b2159	42.2
15201652	511145.b2615	42.0
15201608	511145.b2563	41.8
15202033	511145.b3056	41.5
15200087	511145.b0922	41.3
15201421	511145.b2369	41.3
15203093	511145.b4218	41.2
15200395	511145.b1252	41.1
15200954	511145.b1851	40.9
15202991	511145.b4111	40.8
15201299	511145.b2240	40.7
15200890	511145.b1787	40.4
15203031	511145.b4152	40.2
15202065	511145.b3089	40.1
15200496	511145.b1356	40.1
15201520	511145.b2475	39.9
15200422	511145.b1280	39.8
15202490	511145.b3552	39.7
15202932	511145.b4049	39.6
15202129	511145.b3161	39.6
15200191	511145.b1034	39.5
15200692	511145.b1584	39.5
15200275	511145.b1119	39.4
15200908	511145.b1805	39.3
15199939	511145.b0772	39.3
15199678	511145.b0470	39.3
15201611	511145.b2566	39.1
15200388	511145.b1245	38.9
15199567	511145.b0351	38.9
15200342	511145.b1194	38.9
15202366	511145.b3416	38.8
15201157	511145.b2081	38.7
15199338	511145.b0092	38.6
15200682	511145.b1570	38.5
15202980	511145.b4098	38.5
15200756	511145.b1648	38.5
15202086	511145.b3114	38.3
15202190	511145.b3225	38.2
15199911	511145.b0737	38.0
15202204	511145.b3239	37.8
15202747	511145.b3839	37.8
15199824	511145.b0633	37.7
15202297	511145.b3345	37.5
15203016	511145.b4137	37.5
15202347	511145.b3397	37.4
15202768	511145.b3868	37.4
15199928	511145.b0761	37.3
15200389	511145.b1246	37.3
15202131	511145.b3163	37.1
15201212	511145.b2147	37.1
15201518	511145.b2473	36.9
15201271	511145.b2209	36.9
15199410	511145.b0167	36.8
15201018	511145.b1921	36.8
15203113	511145.b4242	36.7
15201473	511145.b2428	36.4
15202675	511145.b3746	36.4
15201302	511145.b2243	36.3
15202153	511145.b3187	36.3
15203215	511145.b4362	36.2
15202869	511145.b3981	36.1
15199912	511145.b0738	36.1
15202241	511145.b3289	35.9
15202408	511145.b3465	35.8
15201805	511145.b2793	35.8
15199342	511145.b0096	35.6
15200744	511145.b1636	35.6
15201941	511145.b2949	35.5
15200509	511145.b1377	35.4
15200978	511145.b1875	35.4
15201869	511145.b2870	35.2
15202440	511145.b3499	35.2
15202691	511145.b3772	35.2
15201431	511145.b2379	35.2
15201443	511145.b2392	35.1
15200942	511145.b1839	35.1
15199793	511145.b0599	35.1
15200324	511145.b1176	35.1
15203186	511145.b4328	35.1
15201390	511145.b2331	35.0
15201484	511145.b2439	35.0
15200716	511145.b1608	35.0
15200610	511145.b1490	34.9
15201066	511145.b1981	34.8
15202412	511145.b3469	34.5
15200219	511145.b1063	34.4
15202864	511145.b3967	34.1
15202349	511145.b3399	34.1
15200263	511145.b1107	34.1
15202392	511145.b3449	34.1
15200379	511145.b1234	33.9
15199395	511145.b0151	33.9
15200466	511145.b1325	33.9
15200532	511145.b1400	33.8
15200554	511145.b1427	33.4
15200860	511145.b1757	33.2
15202049	511145.b3073	33.2
15202444	511145.b3503	33.2
15202510	511145.b3572	33.1
15202884	511145.b3996	32.7
15202879	511145.b3991	32.6
15200792	511145.b1686	32.6
15200325	511145.b1177	32.5
15199632	511145.b0423	32.5
15201176	511145.b2105	32.4
15201032	511145.b1939	32.4
15202382	511145.b3438	32.3
15202794	511145.b3894	32.3
15199492	511145.b0268	32.2
15200390	511145.b1247	32.2
15200134	511145.b0969	32.1
15201399	511145.b2342	32.1
15202296	511145.b3344	31.9
15203236	511145.b4386	31.8
15201194	511145.b2127	31.7
15199852	511145.b0661	31.6
15199977	511145.b0810	31.6
15200353	511145.b1205	31.5
15200194	511145.b1037	31.4
15201000	511145.b1897	31.4
15203222	511145.b4372	31.2
15199843	511145.b0652	31.1
15203006	511145.b4126	31.0
15201731	511145.b2717	31.0
15201481	511145.b2436	30.9
15202621	511145.b3689	30.8
15199443	511145.b0200	30.7
15200412	511145.b1270	30.7
15200181	511145.b1020	30.5
15201796	511145.b2784	30.5
15201444	511145.b2393	30.4
15203299	511145.b4511	30.2
15201458	511145.b2413	30.2
15202458	511145.b3518	30.1
15202936	511145.b4053	30.0
15203065	511145.b4189	29.8
15202684	511145.b3755	29.7
15202117	511145.b3149	29.7
15202482	511145.b3543	29.4
15199804	511145.b0611	29.4
15200255	511145.b1099	29.3
15201541	511145.b2496	29.2
15201838	511145.b2829	29.2
15203130	511145.b4261	29.2
15203109	511145.b4238	29.1
15202831	511145.b3933	29.0
15202434	511145.b3493	28.9
15201904	511145.b2907	28.9
15202161	511145.b3195	28.8
15200256	511145.b1100	28.7
15202295	511145.b3343	28.7
15200372	511145.b1224	28.7
15202723	511145.b3812	28.6
15201517	511145.b2472	28.6
15199615	511145.b0406	28.6
15202453	511145.b3513	28.4
15201219	511145.b2154	28.3
15201024	511145.b1927	28.2
15200356	511145.b1208	28.2
15202570	511145.b3633	28.1
15202743	511145.b3834	28.1
15202721	511145.b3810	28.1
15199609	511145.b0400	28.0
15200467	511145.b1326	28.0
15200378	511145.b1233	27.9
15201012	511145.b1915	27.9
15199562	511145.b0346	27.9
15200627	511145.b1511	27.9
15203067	511145.b4191	27.9
15200689	511145.b1581	27.9
15200373	511145.b1225	27.8
15200383	511145.b1238	27.7
15202866	511145.b3973	27.7
15200387	511145.b1244	27.7
15199446	511145.b0209	27.6
15200917	511145.b1814	27.4
15203228	511145.b4378	27.4
15199971	511145.b0804	27.3
15202793	511145.b3893	27.3
15202578	511145.b3641	27.3
15202612	511145.b3677	27.2
15200132	511145.b0967	27.2
15203070	511145.b4194	27.2
15201407	511145.b2351	27.1
15200398	511145.b1255	27.0
15202172	511145.b3206	27.0
15202076	511145.b3100	27.0
15202070	511145.b3094	27.0
15200543	511145.b1413	26.7
15202188	511145.b3223	26.7
15201822	511145.b2810	26.7
15201696	511145.b2675	26.6
15202735	511145.b3826	26.6
15201398	511145.b2341	26.6
15201038	511145.b1945	26.5
15202863	511145.b3966	26.4
15203240	511145.b4390	26.4
15202670	511145.b3741	26.3
15200810	511145.b1704	26.3
15203244	511145.b4394	26.3
15200313	511145.b1162	26.2
15202555	511145.b3618	26.2
15201853	511145.b2844	26.1
15200413	511145.b1271	26.1
15200280	511145.b1124	26.0
15200441	511145.b1299	26.0
15200677	511145.b1563	26.0
15201247	511145.b2182	26.0
15199497	511145.b0273	26.0
15202767	511145.b3867	25.8
15200562	511145.b1435	25.8
15201978	511145.b2993	25.7
15201815	511145.b2803	25.7
15202707	511145.b3791	25.7
15199726	511145.b0524	25.7
15202402	511145.b3459	25.7
15201013	511145.b1916	25.7
15199724	511145.b0522	25.5
15202734	511145.b3825	25.5
15200336	511145.b1188	25.3
15202886	511145.b3998	25.1
15201653	511145.b2616	25.1
15201010	511145.b1913	25.0
15199927	511145.b0760	25.0
15201403	511145.b2346	25.0
15200618	511145.b1498	25.0
15201037	511145.b1944	25.0
15200834	511145.b1731	24.9
15200789	511145.b1683	24.9
15201722	511145.b2708	24.8
15201547	511145.b2502	24.7
15200127	511145.b0962	24.6
15200961	511145.b1858	24.4
15202009	511145.b3030	24.3
15202143	511145.b3177	24.3
15201817	511145.b2805	24.2
15201757	511145.b2743	24.1
15201429	511145.b2377	24.1
15201892	511145.b2895	23.9
15200634	511145.b1518	23.9
15200010	511145.b0844	23.7
15202730	511145.b3821	23.7
15200737	511145.b1629	23.6
15203227	511145.b4377	23.5
15200333	511145.b1185	23.5
15202999	511145.b4119	23.4
15200552	511145.b1424	23.4
15200057	511145.b0892	23.4
15201698	511145.b2677	23.3
15202591	511145.b3655	23.3
15202604	511145.b3669	23.3
15199718	511145.b0515	23.2
15199426	511145.b0183	23.1
15201308	511145.b2249	23.1
15199667	511145.b0459	23.0
15200765	511145.b1657	23.0
15201159	511145.b2085	22.9
15202825	511145.b3927	22.9
15202922	511145.b4039	22.8
15200787	511145.b1681	22.8
15202463	511145.b3523	22.5
15200471	511145.b1330	22.4
15200137	511145.b0973	22.3
15199771	511145.b0577	22.3
15201373	511145.b2314	22.3
15201095	511145.b2017	22.3
15200909	511145.b1806	22.3
15201326	511145.b2267	22.2
15200043	511145.b0877	22.2
15202758	511145.b3857	22.2
15200956	511145.b1853	22.2
15202337	511145.b3387	22.0
15200511	511145.b1379	22.0
15202464	511145.b3524	21.9
15199429	511145.b0186	21.9
15202202	511145.b3237	21.6
15202815	511145.b3917	21.5
15203194	511145.b4336	21.3
15201604	511145.b2559	21.3
15199433	511145.b0190	21.3
15200340	511145.b1192	21.3
15200070	511145.b0905	21.3
15200334	511145.b1186	21.2
15201502	511145.b2457	21.2
15201599	511145.b2554	21.2
15199873	511145.b0695	21.0
15201241	511145.b2176	20.8
15199393	511145.b0149	20.6
15199917	511145.b0750	20.6
15202560	511145.b3623	20.6
15200468	511145.b1327	20.6
15201524	511145.b2479	20.5
15202976	511145.b4094	20.5
15199782	511145.b0588	20.4
15201486	511145.b2441	20.4
15199298	511145.b0049	20.3
15200910	511145.b1807	20.3
15201280	511145.b2218	20.3
15202702	511145.b3786	20.3
15203326	511145.b4551	20.2
15201323	511145.b2264	20.2
15201313	511145.b2254	20.2
15202620	511145.b3688	20.2
15201341	511145.b2282	20.1
15200531	511145.b1399	20.1
15200001	511145.b0835	20.1
15199598	511145.b0387	20.0
15202016	511145.b3038	20.0
15203046	511145.b4170	20.0
15201348	511145.b2289	20.0
15202818	511145.b3920	19.9
15200866	511145.b1763	19.8
15200113	511145.b0948	19.8
15203068	511145.b4192	19.8
15201764	511145.b2750	19.8
15200314	511145.b1163	19.7
15201947	511145.b2955	19.6
15201749	511145.b2735	19.5
15199932	511145.b0765	19.5
15202362	511145.b3412	19.4
15199327	511145.b0081	19.3
15201597	511145.b2552	19.3
15200055	511145.b0890	19.2
15199304	511145.b0055	19.2
15199441	511145.b0198	19.2
15199779	511145.b0585	19.2
15200995	511145.b1892	19.1
15199561	511145.b0345	19.1
15200222	511145.b1066	19.0
15200574	511145.b1448	18.9
15202667	511145.b3738	18.9
15201542	511145.b2497	18.8
15201627	511145.b2582	18.8
15200483	511145.b1342	18.7
15200993	511145.b1890	18.7
15202215	511145.b3252	18.6
15199865	511145.b0685	18.6
15202073	511145.b3097	18.6
15201889	511145.b2892	18.5
15200758	511145.b1650	18.5
15202855	511145.b3958	18.5
15199987	511145.b0821	18.5
15199427	511145.b0184	18.4
15203238	511145.b4388	18.3
15201985	511145.b3002	18.2
15200432	511145.b1290	18.2
15200462	511145.b1321	18.1
15201810	511145.b2798	18.0
15200116	511145.b0951	17.8
15203125	511145.b4256	17.8
15199913	511145.b0739	17.8
15203011	511145.b4131	17.7
15199305	511145.b0058	17.7
15200285	511145.b1129	17.7
15201139	511145.b2063	17.6
15202026	511145.b3049	17.6
15203131	511145.b4262	17.6
15201211	511145.b2146	17.6
15200158	511145.b0994	17.5
15199295	511145.b0046	17.5
15200963	511145.b1860	17.4
15202925	511145.b4042	17.4
15200916	511145.b1813	17.4
15203110	511145.b4239	17.2
15199690	511145.b0482	17.2
15203204	511145.b4351	17.2
15200748	511145.b1640	17.2
15202741	511145.b3832	17.1
15200771	511145.b1663	17.0
15200320	511145.b1171	17.0
15200463	511145.b1322	16.9
15200021	511145.b0855	16.9
15199594	511145.b0383	16.8
15202588	511145.b3652	16.8
15200117	511145.b0952	16.8
15203172	511145.b4314	16.8
15203084	511145.b4209	16.7
15201477	511145.b2432	16.7
15203157	511145.b4298	16.6
15201565	511145.b2520	16.4
15202057	511145.b3081	16.3
15200396	511145.b1253	16.3
15200849	511145.b1746	16.3
15201073	511145.b1991	16.2
15201089	511145.b2011	16.2
15200637	511145.b1521	16.2
15203043	511145.b4167	16.1
15201646	511145.b2607	16.1
15199568	511145.b0352	15.9
15201874	511145.b2875	15.8
15202489	511145.b3551	15.7
15200044	511145.b0878	15.7
15200741	511145.b1633	15.7
15202532	511145.b3594	15.7
15203289	511145.b4483	15.6
15202717	511145.b3805	15.6
15203253	511145.b4403	15.6
15203316	511145.b4536	15.6
15201997	511145.b3018	15.5
15203237	511145.b4387	15.5
15199357	511145.b0113	15.5
15199821	511145.b0630	15.5
15202210	511145.b3247	15.4
15201818	511145.b2806	15.3
15201953	511145.b2961	15.3
15201944	511145.b2952	15.2
15201377	511145.b2318	15.2
15202519	511145.b3581	15.2
15201026	511145.b1929	15.2
15199707	511145.b0503	15.2
15202953	511145.b4070	15.1
15202041	511145.b3064	15.0
15201060	511145.b1971	15.0
15202191	511145.b3226	14.9
15199438	511145.b0195	14.9
15200232	511145.b1076	14.8
15201140	511145.b2064	14.8
15202328	511145.b3378	14.8
15201922	511145.b2927	14.7
15202304	511145.b3352	14.7
15202035	511145.b3058	14.6
15203203	511145.b4350	14.6
15202113	511145.b3145	14.6
15201418	511145.b2366	14.5
15201873	511145.b2874	14.4
15201804	511145.b2792	14.4
15201124	511145.b2048	14.4
15199872	511145.b0694	14.3
15202543	511145.b3606	14.3
15200628	511145.b1512	14.2
15199637	511145.b0428	14.1
15201128	511145.b2052	14.0
15203066	511145.b4190	14.0
15201699	511145.b2678	14.0
15200757	511145.b1649	14.0
15201105	511145.b2028	14.0
15202867	511145.b3974	13.9
15201129	511145.b2053	13.9
15201170	511145.b2099	13.9
15202754	511145.b3848	13.8
15202128	511145.b3160	13.8
15200217	511145.b1061	13.8
15202325	511145.b3375	13.6
15203170	511145.b4312	13.6
15200546	511145.b1418	13.5
15201222	511145.b2157	13.4
15200747	511145.b1639	13.4
15202197	511145.b3232	13.3
15202748	511145.b3842	13.3
15202377	511145.b3431	13.3
15200258	511145.b1102	13.3
15201957	511145.b2965	13.2
15200476	511145.b1335	13.2
15200651	511145.b1535	13.1
15199530	511145.b0312	13.1
15201680	511145.b2659	13.1
15199301	511145.b0052	13.1
15202103	511145.b3133	13.0
15202165	511145.b3199	12.9
15201320	511145.b2261	12.8
15200366	511145.b1218	12.8
15199888	511145.b0713	12.7
15201075	511145.b1993	12.7
15201397	511145.b2340	12.7
15201825	511145.b2813	12.7
15201837	511145.b2828	12.7
15202705	511145.b3789	12.6
15201350	511145.b2291	12.6
15202211	511145.b3248	12.5
15201015	511145.b1918	12.5
15199431	511145.b0188	12.5
15202213	511145.b3250	12.5
15200090	511145.b0925	12.4
15200290	511145.b1134	12.4
15202795	511145.b3895	12.4
15202423	511145.b3480	12.3
15201191	511145.b2124	12.2
15199462	511145.b0227	12.2
15202102	511145.b3132	12.2
15201956	511145.b2964	12.2
15200907	511145.b1804	12.2
15201981	511145.b2996	12.1
15199299	511145.b0050	12.1
15202852	511145.b3955	12.1
15202792	511145.b3892	12.0
15200811	511145.b1705	12.0
15201758	511145.b2744	11.9
15199983	511145.b0817	11.9
15199673	511145.b0465	11.9
15200084	511145.b0919	11.9
15200506	511145.b1374	11.9
15200142	511145.b0978	11.9
15203345	511145.b4595	11.9
15203111	511145.b4240	11.8
15201938	511145.b2946	11.8
15201828	511145.b2819	11.8
15201109	511145.b2033	11.8
15202974	511145.b4092	11.8
15200260	511145.b1104	11.7
15202410	511145.b3467	11.7
15200785	511145.b1679	11.7
15199658	511145.b0449	11.6
15201851	511145.b2842	11.6
15202674	511145.b3745	11.5
15201606	511145.b2561	11.5
15199941	511145.b0774	11.5
15200374	511145.b1226	11.5
15202562	511145.b3625	11.5
15202823	511145.b3925	11.4
15201784	511145.b2770	11.4
15199962	511145.b0795	11.4
15201145	511145.b2069	11.4
15199458	511145.b0223	11.3
15202356	511145.b3406	11.3
15199712	511145.b0508	11.3
15202797	511145.b3897	11.2
15199487	511145.b0261	11.2
15202716	511145.b3804	11.2
15200436	511145.b1294	11.2
15203095	511145.b4220	11.2
15202317	511145.b3365	11.2
15201908	511145.b2912	11.1
15202120	511145.b3152	11.1
15200392	511145.b1249	11.1
15199345	511145.b0099	11.1
15200742	511145.b1634	11.1
15200625	511145.b1507	11.1
15201830	511145.b2821	11.1
15199523	511145.b0304	11.0
15201864	511145.b2865	11.0
15201004	511145.b1904	11.0
15200945	511145.b1842	11.0
15199435	511145.b0192	10.9
15201422	511145.b2370	10.9
15201479	511145.b2434	10.9
15201335	511145.b2276	10.9
15200448	511145.b1306	10.8
15199933	511145.b0766	10.8
15202710	511145.b3794	10.8
