,loc_tag,abundance
3780,MAE_42820,2
3781,MAE_04310,2
3782,MAE_55010,2
3783,MAE_20770,2
3784,MAE_45480,2
3785,MAE_36250,2
3786,MAE_58370,2
3787,MAE_49950,2
3788,MAE_40620,2
3789,MAE_35470,2
3790,MAE_05300,2
3791,MAE_59530,2
3792,MAE_23360,2
3793,MAE_12120,2
3794,MAE_34240,2
3795,MAE_29640,2
3796,MAE_25270,2
3797,MAE_41840,2
3798,MAE_04420,2
3799,MAE_49210,2
3800,MAE_56860,2
3801,MAE_24050,2
3802,MAE_54830,2
3803,MAE_18740,2
3804,MAE_37380,2
3805,MAE_02570,2
3806,MAE_60620,2
3807,MAE_53830,2
3808,MAE_33250,2
3809,MAE_62860,2
3810,MAE_46630,2
3811,MAE_02430,2
3812,MAE_17260,2
3813,MAE_25050,2
3814,MAE_27550,2
3815,MAE_02700,2
3816,MAE_49510,2
3817,MAE_16230,2
3818,MAE_40000,2
3819,MAE_24290,2
3820,MAE_37940,2
3821,MAE_10870,2
3822,MAE_20720,2
3823,MAE_23200,2
3824,MAE_26070,2
3825,MAE_38430,2
3826,MAE_53060,2
3827,MAE_61460,2
3828,MAE_02490,2
3829,MAE_09030,2
3830,MAE_16570,2
3831,MAE_26510,2
3832,MAE_27330,2
3833,MAE_28600,2
3834,MAE_29350,2
3835,MAE_34280,2
3836,MAE_51600,2
3837,MAE_62980,2
3838,MAE_19310,2
3839,MAE_44880,2
3840,MAE_58780,2
3841,MAE_36310,2
3842,MAE_08030,2
3843,MAE_59340,2
3844,MAE_56480,2
3845,MAE_06850,2
3846,MAE_38010,2
3847,MAE_62500,2
3848,MAE_25060,2
3849,MAE_17410,2
3850,MAE_50920,2
3851,MAE_51030,2
3852,MAE_40550,2
3853,MAE_40300,2
3854,MAE_13240,2
3855,MAE_40780,2
3856,MAE_51780,2
3857,MAE_06960,2
3858,MAE_56230,2
3859,MAE_21740,2
3860,MAE_10970,2
3861,MAE_28380,2
3862,MAE_09580,2
3863,MAE_59120,2
3864,MAE_62140,2
3865,MAE_27940,2
3866,MAE_17800,2
3867,MAE_47160,2
3868,MAE_30170,2
3869,MAE_58720,2
3870,MAE_26440,2
3871,MAE_44400,2
3872,MAE_24080,2
3873,MAE_03570,2
3874,MAE_27630,2
3875,MAE_29670,2
3876,MAE_55850,2
3877,MAE_30660,2
3878,MAE_34630,2
3879,MAE_22390,2
3880,MAE_39030,2
3881,MAE_47850,2
3882,MAE_03810,2
3883,MAE_25190,2
3884,MAE_23400,2
3885,MAE_26150,2
3886,MAE_32770,2
3887,MAE_51910,2
3888,MAE_51190,2
3889,MAE_13470,2
3890,MAE_58900,2
3891,MAE_49680,2
3892,MAE_58510,2
3893,MAE_48950,2
3894,MAE_27060,2
3895,MAE_16390,2
3896,MAE_37440,2
3897,MAE_55860,2
3898,MAE_19380,2
3899,MAE_09330,2
3900,MAE_62570,2
3901,MAE_62510,2
3902,MAE_34700,2
3903,MAE_25260,2
3904,MAE_00530,2
3905,MAE_06120,2
3906,MAE_32760,2
3907,MAE_46090,2
3908,MAE_46370,2
3909,MAE_56340,2
3910,MAE_02350,2
3911,MAE_38790,2
3912,MAE_39240,2
3913,MAE_36100,2
3914,MAE_06530,2
3915,MAE_45160,2
3916,MAE_52880,2
3917,MAE_32290,2
3918,MAE_31440,2
3919,MAE_62660,2
3920,MAE_59980,2
3921,MAE_00280,2
3922,MAE_21220,2
3923,MAE_04170,2
3924,MAE_36790,2
3925,MAE_35810,2
3926,MAE_62170,2
3927,MAE_31390,2
3928,MAE_02260,2
3929,MAE_52470,2
3930,MAE_42930,2
3931,MAE_52120,2
3932,MAE_46710,2
3933,MAE_13820,2
3934,MAE_20920,2
3935,MAE_03150,2
3936,MAE_56550,2
3937,MAE_57120,2
3938,MAE_33960,2
3939,MAE_09210,2
3940,MAE_44520,2
3941,MAE_02400,2
3942,MAE_62420,2
3943,MAE_20840,2
3944,MAE_12630,2
3945,MAE_59570,2
3946,MAE_29080,2
3947,MAE_44390,2
3948,MAE_39010,2
3949,MAE_43710,2
3950,MAE_10170,2
3951,MAE_61130,2
3952,MAE_27040,2
3953,MAE_61150,2
3954,MAE_13780,2
3955,MAE_54160,2
3956,MAE_38000,2
3957,MAE_39130,2
3958,MAE_33380,2
3959,MAE_01870,2
3960,MAE_37810,2
3961,MAE_25790,2
3962,MAE_07980,2
3963,MAE_02040,2
3964,MAE_38770,2
3965,MAE_55420,2
3966,MAE_11620,2
3967,MAE_04890,2
3968,MAE_47800,2
3969,MAE_22220,2
3970,MAE_01350,2
3971,MAE_41600,2
3972,MAE_35730,2
3973,MAE_05850,2
3974,MAE_19960,2
3975,MAE_62050,2
3976,MAE_48000,2
3977,MAE_56610,2
3978,MAE_40870,2
3979,MAE_18200,2
3980,MAE_52330,2
3981,MAE_07480,2
3982,MAE_10310,2
3983,MAE_43060,2
3984,MAE_22460,2
3985,MAE_25230,2
3986,MAE_31090,2
3987,MAE_48170,2
3988,MAE_56260,2
3989,MAE_26950,2
3990,MAE_43920,2
3991,MAE_47220,2
3992,MAE_57210,2
3993,MAE_52940,2
3994,MAE_39500,2
3995,MAE_50550,2
3996,MAE_37120,2
3997,MAE_14120,2
3998,MAE_24870,2
3999,MAE_24320,2
4000,MAE_49550,2
4001,MAE_60920,2
4002,MAE_14430,2
4003,MAE_14780,2
4004,MAE_08990,2
4005,MAE_34650,2
4006,MAE_48480,2
4007,MAE_50960,2
4008,MAE_23820,2
4009,MAE_51450,2
4010,MAE_00500,2
4011,MAE_11060,2
4012,MAE_52830,2
4013,MAE_30000,2
4014,MAE_01050,2
4015,MAE_13840,2
4016,MAE_15930,2
4017,MAE_33280,2
4018,MAE_46310,2
4019,MAE_02920,2
4020,MAE_33350,2
4021,MAE_04610,2
4022,MAE_30730,2
4023,MAE_01400,1
4024,MAE_21530,1
4025,MAE_19850,1
4026,MAE_05420,1
4027,MAE_62010,1
4028,MAE_38050,1
4029,MAE_60750,1
4030,MAE_31720,1
4031,MAE_29550,1
4032,MAE_55670,1
4033,MAE_48700,1
4034,MAE_12210,1
4035,MAE_39830,1
4036,MAE_23800,1
4037,MAE_30270,1
4038,MAE_24750,1
4039,MAE_01990,1
4040,MAE_00540,1
4041,MAE_54780,1
4042,MAE_41360,1
4043,MAE_48180,1
4044,MAE_44790,1
4045,MAE_01620,1
4046,MAE_29320,1
4047,MAE_09570,1
4048,MAE_34720,1
4049,MAE_50320,1
4050,MAE_00250,1
4051,MAE_34400,1
4052,MAE_12530,1
4053,MAE_34760,1
4054,MAE_45020,1
4055,MAE_06150,1
4056,MAE_15480,1
4057,MAE_22670,1
4058,MAE_38940,1
4059,MAE_42870,1
4060,MAE_45500,1
4061,MAE_58450,1
4062,MAE_60470,1
4063,MAE_62270,1
4064,MAE_09350,1
4065,MAE_26890,1
4066,MAE_36330,1
4067,MAE_57030,1
4068,MAE_38420,1
4069,MAE_31000,1
4070,MAE_61910,1
4071,MAE_21610,1
4072,MAE_39360,1
4073,MAE_17380,1
4074,MAE_31870,1
4075,MAE_18070,1
4076,MAE_56490,1
4077,MAE_50830,1
4078,MAE_29330,1
4079,MAE_16030,1
4080,MAE_39710,1
4081,MAE_28980,1
4082,MAE_35380,1
4083,MAE_29830,1
4084,MAE_43130,1
4085,MAE_31580,1
4086,MAE_09440,1
4087,MAE_25870,1
4088,MAE_01920,1
4089,MAE_49630,1
4090,MAE_41700,1
4091,MAE_02240,1
4092,MAE_29220,1
4093,MAE_58130,1
4094,MAE_60550,1
4095,MAE_61110,1
4096,MAE_23170,1
4097,MAE_09680,1
4098,MAE_29050,1
4099,MAE_22100,1
4100,MAE_05040,1
4101,MAE_05780,1
4102,MAE_20350,1
4103,MAE_24040,1
4104,MAE_23980,1
4105,MAE_28570,1
4106,MAE_05480,1
4107,MAE_34570,1
4108,MAE_45340,1
4109,MAE_29610,1
4110,MAE_12830,1
4111,MAE_31980,1
4112,MAE_38520,1
4113,MAE_08350,1
4114,MAE_43330,1
4115,MAE_57000,1
4116,MAE_33850,1
4117,MAE_48680,1
4118,MAE_51960,1
4119,MAE_36940,1
4120,MAE_39470,1
4121,MAE_31970,1
4122,MAE_34310,1
4123,MAE_18040,1
4124,MAE_30350,1
4125,MAE_50260,1
4126,MAE_02960,1
4127,MAE_34670,1
4128,MAE_42110,1
4129,MAE_15490,1
4130,MAE_22660,1
4131,MAE_42880,1
4132,MAE_60480,1
4133,MAE_53190,1
4134,MAE_41940,1
4135,MAE_15970,1
4136,MAE_06920,1
4137,MAE_32650,1
4138,MAE_15750,1
4139,MAE_00370,1
4140,MAE_40240,1
4141,MAE_42550,1
4142,MAE_04960,1
4143,MAE_20470,1
4144,MAE_00310,1
4145,MAE_48910,1
4146,MAE_02880,1
4147,MAE_28900,1
4148,MAE_31070,1
4149,MAE_30480,1
4150,MAE_26560,1
4151,MAE_16750,1
4152,MAE_28705,1
4153,MAE_15140,1
4154,MAE_49070,1
4155,MAE_49130,1
4156,MAE_27580,1
4157,MAE_34640,1
4158,MAE_40850,1
4159,MAE_26320,1
4160,MAE_03350,1
4161,MAE_09870,1
4162,MAE_16510,1
4163,MAE_22180,1
4164,MAE_41710,1
4165,MAE_56070,1
4166,MAE_55110,1
4167,MAE_57470,1
4168,MAE_01420,1
4169,MAE_46850,1
4170,MAE_20310,1
4171,MAE_31380,1
4172,MAE_48730,1
4173,MAE_21330,1
4174,MAE_03800,1
4175,MAE_13150,1
4176,MAE_33410,1
4177,MAE_32670,1
4178,MAE_02550,1
4179,MAE_53740,1
4180,MAE_35710,1
4181,MAE_10300,1
4182,MAE_27520,1
4183,MAE_56640,1
4184,MAE_57050,1
4185,MAE_08190,1
4186,MAE_02340,1
4187,MAE_30340,1
4188,MAE_23990,1
4189,MAE_57040,1
4190,MAE_58100,1
4191,MAE_09720,1
4192,MAE_27290,1
4193,MAE_33650,1
4194,MAE_34430,1
4195,MAE_25360,1
4196,MAE_05010,1
4197,MAE_58290,1
4198,MAE_21010,1
4199,MAE_22250,1
4200,MAE_35410,1
4201,MAE_35430,1
4202,MAE_60570,1
4203,MAE_49930,1
4204,MAE_45280,1
4205,MAE_09400,1
4206,MAE_05590,1
4207,MAE_48430,1
4208,MAE_39920,1
4209,MAE_22840,1
4210,MAE_32860,1
4211,MAE_27610,1
4212,MAE_27110,1
4213,MAE_42670,1
4214,MAE_52040,1
4215,MAE_62960,1
4216,MAE_29780,1
4217,MAE_16580,1
4218,MAE_56400,1
4219,MAE_07830,1
4220,MAE_08960,1
4221,MAE_09290,1
4222,MAE_39310,1
4223,MAE_39900,1
4224,MAE_42700,1
4225,MAE_48450,1
4226,MAE_54170,1
4227,MAE_57010,1
4228,MAE_62340,1
4229,MAE_14760,1
4230,MAE_16160,1
4231,MAE_05970,1
4232,MAE_22130,1
4233,MAE_35060,1
4234,MAE_50750,1
4235,MAE_53650,1
4236,MAE_44740,1
4237,MAE_20520,1
4238,MAE_10490,1
4239,MAE_05760,1
4240,MAE_43440,1
4241,MAE_09910,1
4242,MAE_33300,1
4243,MAE_61100,1
4244,MAE_44350,1
4245,MAE_41100,1
4246,MAE_14830,1
4247,MAE_00970,1
4248,MAE_32060,1
4249,MAE_09520,1
4250,MAE_10720,1
4251,MAE_42280,1
4252,MAE_53330,1
4253,MAE_61710,1
4254,MAE_42900,1
4255,MAE_37520,1
4256,MAE_18830,1
4257,MAE_14080,1
4258,MAE_20590,1
4259,MAE_23770,1
4260,MAE_19110,1
4261,MAE_33620,1
4262,MAE_45750,1
4263,MAE_32530,1
4264,MAE_25860,1
4265,MAE_01950,1
4266,MAE_33340,1
4267,MAE_60710,1
4268,MAE_08790,1
4269,MAE_57650,1
4270,MAE_11500,1
4271,MAE_23530,1
4272,MAE_14580,1
4273,MAE_10840,1
4274,MAE_43320,1
4275,MAE_18750,1
4276,MAE_25200,1
4277,MAE_49940,1
4278,MAE_51550,1
4279,MAE_20580,1
4280,MAE_51310,1
4281,MAE_23110,1
4282,MAE_40360,1
4283,MAE_42410,1
4284,MAE_11180,1
4285,MAE_13350,1
4286,MAE_54420,1
4287,MAE_17710,1
4288,MAE_01520,1
4289,MAE_09000,1
4290,MAE_34660,1
4291,MAE_48490,1
4292,MAE_50970,1
4293,MAE_62280,1
4294,MAE_61300,1
4295,MAE_29150,1
4296,MAE_38460,1
4297,MAE_54620,1
4298,MAE_05610,1
4299,MAE_51830,1
4300,MAE_04280,1
4301,MAE_13680,1
4302,MAE_31360,1
4303,MAE_10620,1
4304,MAE_59920,1
4305,MAE_40280,1
4306,MAE_43560,1
4307,MAE_22620,1
4308,MAE_42570,1
4309,MAE_52020,1
4310,MAE_55610,1
4311,MAE_34880,1
4312,MAE_35110,1
4313,MAE_37510,1
4314,MAE_44590,1
4315,MAE_29740,1
4316,MAE_02830,1
4317,MAE_05180,1
4318,MAE_42650,1
4319,MAE_27130,1
4320,MAE_51540,1
4321,MAE_13200,1
4322,MAE_54550,1
4323,MAE_29480,1
4324,MAE_42690,1
4325,MAE_03690,1
4326,MAE_06410,1
4327,MAE_23430,1
4328,MAE_31610,1
4329,MAE_35500,1
4330,MAE_46670,1
4331,MAE_58090,1
4332,MAE_03360,1
4333,MAE_52060,1
4334,MAE_59250,0
4335,MAE_03380,0
4336,MAE_47360,0
4337,MAE_06130,0
4338,MAE_36950,0
4339,MAE_51060,0
4340,MAE_59240,0
4341,MAE_57910,0
4342,MAE_60650,0
4343,MAE_14410,0
4344,MAE_35870,0
4345,MAE_09230,0
4346,MAE_18220,0
4347,MAE_32980,0
4348,MAE_16540,0
4349,MAE_36520,0
4350,MAE_33140,0
4351,MAE_49970,0
4352,MAE_53530,0
4353,MAE_34050,0
4354,MAE_26870,0
4355,MAE_27600,0
4356,MAE_49600,0
4357,MAE_60500,0
4358,MAE_22470,0
4359,MAE_45350,0
4360,MAE_58680,0
4361,MAE_00560,0
4362,MAE_59260,0
4363,MAE_38720,0
4364,MAE_21090,0
4365,MAE_35990,0
4366,MAE_15250,0
4367,MAE_54900,0
4368,MAE_01530,0
4369,MAE_04790,0
4370,MAE_47540,0
4371,MAE_60130,0
4372,MAE_42000,0
4373,MAE_51350,0
4374,MAE_53160,0
4375,MAE_34500,0
4376,MAE_26530,0
4377,MAE_35590,0
4378,MAE_36560,0
4379,MAE_04980,0
4380,MAE_06140,0
4381,MAE_35370,0
4382,MAE_38950,0
4383,MAE_45490,0
4384,MAE_45510,0
4385,MAE_51490,0
4386,MAE_58440,0
4387,MAE_62260,0
4388,MAE_56820,0
4389,MAE_07200,0
4390,MAE_45460,0
4391,MAE_05720,0
4392,MAE_20740,0
4393,MAE_04850,0
4394,MAE_05920,0
4395,MAE_32730,0
4396,MAE_61400,0
4397,MAE_31410,0
4398,MAE_44710,0
4399,MAE_25150,0
4400,MAE_46010,0
4401,MAE_14340,0
4402,MAE_45440,0
4403,MAE_55700,0
4404,MAE_19510,0
4405,MAE_35540,0
4406,MAE_18500,0
4407,MAE_61160,0
4408,MAE_46120,0
4409,MAE_01660,0
4410,MAE_09430,0
4411,MAE_27830,0
4412,MAE_50010,0
4413,MAE_09390,0
4414,MAE_00890,0
4415,MAE_25730,0
4416,MAE_26480,0
4417,MAE_28630,0
4418,MAE_37040,0
4419,MAE_04120,0
4420,MAE_06520,0
4421,MAE_38650,0
4422,MAE_59720,0
4423,MAE_07940,0
4424,MAE_03270,0
4425,MAE_18370,0
4426,MAE_18060,0
4427,MAE_39940,0
4428,MAE_48670,0
4429,MAE_55130,0
4430,MAE_52110,0
4431,MAE_23380,0
4432,MAE_40510,0
4433,MAE_12640,0
4434,MAE_20940,0
4435,MAE_42220,0
4436,MAE_57880,0
4437,MAE_25920,0
4438,MAE_11750,0
4439,MAE_07220,0
4440,MAE_54220,0
4441,MAE_08210,0
4442,MAE_62830,0
4443,MAE_44990,0
4444,MAE_52760,0
4445,MAE_29010,0
4446,MAE_22210,0
4447,MAE_24840,0
4448,MAE_29800,0
4449,MAE_47700,0
4450,MAE_21840,0
4451,MAE_40170,0
4452,MAE_45550,0
4453,MAE_01560,0
4454,MAE_01700,0
4455,MAE_02670,0
4456,MAE_20960,0
4457,MAE_34410,0
4458,MAE_36350,0
4459,MAE_39200,0
4460,MAE_41070,0
4461,MAE_44460,0
4462,MAE_46410,0
4463,MAE_46900,0
4464,MAE_62020,0
4465,MAE_46830,0
4466,MAE_38500,0
4467,MAE_13970,0
4468,MAE_53400,0
4469,MAE_21820,0
4470,MAE_32850,0
4471,MAE_04950,0
4472,MAE_55170,0
4473,MAE_17320,0
4474,MAE_49750,0
4475,MAE_43250,0
4476,MAE_04800,0
4477,MAE_02520,0
4478,MAE_46380,0
4479,MAE_11690,0
4480,MAE_38100,0
4481,MAE_52980,0
4482,MAE_26000,0
4483,MAE_16250,0
4484,MAE_33800,0
4485,MAE_25370,0
4486,MAE_16360,0
4487,MAE_19930,0
4488,MAE_55800,0
4489,MAE_26780,0
4490,MAE_09950,0
4491,MAE_10000,0
4492,MAE_49180,0
4493,MAE_50270,0
4494,MAE_56560,0
4495,MAE_08375,0
4496,MAE_57630,0
4497,MAE_41910,0
4498,MAE_21020,0
4499,MAE_27020,0
4500,MAE_16140,0
4501,MAE_30140,0
4502,MAE_49270,0
4503,MAE_28260,0
4504,MAE_13740,0
4505,MAE_41670,0
4506,MAE_34620,0
4507,MAE_44050,0
4508,MAE_19020,0
4509,MAE_04390,0
4510,MAE_08320,0
4511,MAE_13300,0
4512,MAE_07930,0
4513,MAE_16640,0
4514,MAE_18050,0
4515,MAE_34110,0
4516,MAE_47520,0
4517,MAE_54820,0
4518,MAE_26980,0
4519,MAE_05170,0
4520,MAE_18800,0
4521,MAE_01480,0
4522,MAE_10130,0
4523,MAE_34090,0
4524,MAE_35300,0
4525,MAE_57640,0
4526,MAE_55840,0
4527,MAE_34140,0
4528,MAE_04580,0
4529,MAE_07900,0
4530,MAE_11920,0
4531,MAE_15670,0
4532,MAE_16470,0
4533,MAE_21030,0
4534,MAE_22290,0
4535,MAE_27640,0
4536,MAE_29410,0
4537,MAE_36420,0
4538,MAE_38270,0
4539,MAE_55470,0
4540,MAE_55520,0
4541,MAE_60440,0
4542,MAE_30850,0
4543,MAE_56700,0
4544,MAE_24900,0
4545,MAE_05730,0
4546,MAE_43930,0
4547,MAE_49350,0
4548,MAE_53420,0
4549,MAE_25100,0
4550,MAE_05120,0
4551,MAE_04820,0
4552,MAE_05070,0
4553,MAE_51510,0
4554,MAE_19570,0
4555,MAE_35150,0
4556,MAE_40140,0
4557,MAE_45390,0
4558,MAE_45570,0
4559,MAE_47840,0
4560,MAE_49610,0
4561,MAE_20330,0
4562,MAE_02940,0
4563,MAE_36280,0
4564,MAE_48420,0
4565,MAE_33580,0
4566,MAE_16530,0
4567,MAE_46950,0
4568,MAE_61620,0
4569,MAE_59280,0
4570,MAE_34470,0
4571,MAE_33990,0
4572,MAE_59690,0
4573,MAE_11670,0
4574,MAE_08860,0
4575,MAE_11810,0
4576,MAE_23260,0
4577,MAE_34580,0
4578,MAE_19950,0
4579,MAE_05400,0
4580,MAE_22740,0
4581,MAE_32080,0
4582,MAE_62330,0
4583,MAE_27650,0
4584,MAE_21930,0
4585,MAE_54720,0
4586,MAE_34180,0
4587,MAE_01160,0
4588,MAE_06490,0
4589,MAE_35220,0
4590,MAE_54640,0
4591,MAE_08820,0
4592,MAE_60950,0
4593,MAE_03020,0
4594,MAE_26550,0
4595,MAE_28580,0
4596,MAE_60350,0
4597,MAE_04360,0
4598,MAE_09880,0
4599,MAE_10460,0
4600,MAE_20600,0
4601,MAE_32840,0
4602,MAE_55040,0
4603,MAE_06480,0
4604,MAE_07490,0
4605,MAE_10020,0
4606,MAE_35210,0
4607,MAE_27430,0
4608,MAE_50630,0
4609,MAE_58790,0
4610,MAE_13750,0
4611,MAE_34170,0
4612,MAE_07670,0
4613,MAE_27090,0
4614,MAE_23270,0
4615,MAE_00090,0
4616,MAE_12260,0
4617,MAE_13260,0
4618,MAE_29510,0
4619,MAE_22320,0
4620,MAE_15760,0
4621,MAE_20680,0
4622,MAE_34390,0
4623,MAE_50980,0
4624,MAE_23240,0
4625,MAE_02970,0
4626,MAE_41880,0
4627,MAE_12790,0
4628,MAE_47320,0
4629,MAE_26260,0
4630,MAE_29430,0
4631,MAE_56690,0
4632,MAE_16500,0
4633,MAE_14630,0
4634,MAE_47880,0
4635,MAE_15350,0
4636,MAE_38980,0
4637,MAE_44130,0
4638,MAE_04010,0
4639,MAE_47050,0
4640,MAE_20300,0
4641,MAE_22370,0
4642,MAE_27240,0
4643,MAE_28860,0
4644,MAE_30100,0
4645,MAE_39390,0
4646,MAE_45470,0
4647,MAE_55000,0
4648,MAE_55630,0
4649,MAE_58220,0
4650,MAE_00760,0
4651,MAE_43830,0
4652,MAE_45630,0
4653,MAE_37030,0
4654,MAE_27180,0
4655,MAE_17140,0
4656,MAE_07500,0
4657,MAE_13960,0
4658,MAE_08130,0
4659,MAE_00630,0
4660,MAE_27350,0
4661,MAE_44700,0
4662,MAE_32230,0
4663,MAE_25160,0
4664,MAE_41140,0
4665,MAE_11860,0
4666,MAE_54090,0
4667,MAE_08710,0
4668,MAE_23840,0
4669,MAE_42460,0
4670,MAE_35650,0
4671,MAE_54610,0
4672,MAE_24970,0
4673,MAE_41250,0
4674,MAE_10610,0
4675,MAE_28810,0
4676,MAE_10740,0
4677,MAE_20620,0
4678,MAE_29760,0
4679,MAE_20500,0
4680,MAE_36450,0
4681,MAE_53360,0
4682,MAE_40890,0
4683,MAE_05090,0
4684,MAE_22420,0
4685,MAE_24960,0
4686,MAE_27390,0
4687,MAE_31050,0
4688,MAE_34340,0
4689,MAE_36210,0
4690,MAE_10690,0
4691,MAE_29540,0
4692,MAE_51530,0
4693,MAE_23750,0
4694,MAE_33680,0
4695,MAE_27340,0
4696,MAE_14620,0
4697,MAE_43070,0
4698,MAE_13020,0
4699,MAE_17360,0
4700,MAE_09340,0
4701,MAE_62920,0
4702,MAE_59520,0
4703,MAE_32950,0
4704,MAE_17720,0
4705,MAE_23410,0
4706,MAE_44230,0
4707,MAE_38510,0
4708,MAE_07050,0
4709,MAE_06200,0
4710,MAE_35840,0
4711,MAE_26170,0
4712,MAE_44980,0
4713,MAE_20670,0
4714,MAE_61510,0
4715,MAE_03450,0
4716,MAE_46530,0
4717,MAE_47490,0
4718,MAE_30530,0
4719,MAE_09380,0
4720,MAE_48330,0
4721,MAE_23310,0
4722,MAE_39330,0
4723,MAE_40800,0
4724,MAE_45530,0
4725,MAE_35740,0
4726,MAE_13760,0
4727,MAE_52230,0
4728,MAE_24700,0
4729,MAE_22200,0
4730,MAE_00400,0
4731,MAE_45420,0
4732,MAE_07430,0
4733,MAE_33180,0
4734,MAE_29230,0
4735,MAE_25550,0
4736,MAE_10580,0
4737,MAE_43100,0
4738,MAE_58400,0
4739,MAE_28500,0
4740,MAE_61420,0
4741,MAE_08290,0
4742,MAE_12220,0
4743,MAE_03470,0
4744,MAE_13630,0
4745,MAE_07580,0
4746,MAE_42610,0
4747,MAE_51110,0
4748,MAE_44900,0
4749,MAE_09240,0
4750,MAE_37820,0
4751,MAE_43470,0
4752,MAE_32500,0
4753,MAE_19840,0
4754,MAE_26610,0
4755,MAE_12230,0
4756,MAE_18000,0
4757,MAE_06950,0
4758,MAE_06030,0
4759,MAE_21080,0
4760,MAE_24800,0
4761,MAE_43110,0
4762,MAE_30310,0
4763,MAE_10180,0
4764,MAE_11740,0
4765,MAE_32630,0
4766,MAE_07700,0
4767,MAE_34460,0
4768,MAE_47650,0
4769,MAE_42010,0
4770,MAE_45270,0
4771,MAE_51050,0
4772,MAE_16490,0
4773,MAE_48520,0
4774,MAE_51800,0
4775,MAE_00870,0
4776,MAE_02290,0
4777,MAE_45650,0
4778,MAE_21150,0
4779,MAE_29250,0
4780,MAE_00740,0
4781,MAE_59790,0
4782,MAE_30160,0
4783,MAE_24250,0
4784,MAE_48550,0
4785,MAE_62630,0
4786,MAE_26970,0
4787,MAE_54890,0
4788,MAE_52590,0
4789,MAE_48780,0
4790,MAE_47460,0
4791,MAE_55890,0
4792,MAE_14610,0
4793,MAE_51480,0
4794,MAE_21140,0
4795,MAE_03250,0
4796,MAE_11990,0
4797,MAE_44910,0
4798,MAE_59070,0
4799,MAE_52970,0
4800,MAE_48740,0
4801,MAE_48750,0
4802,MAE_06310,0
4803,MAE_28830,0
4804,MAE_06320,0
4805,MAE_06210,0
4806,MAE_33910,0
4807,MAE_23640,0
4808,MAE_16010,0
4809,MAE_35550,0
4810,MAE_02870,0
4811,MAE_05370,0
4812,MAE_58170,0
4813,MAE_47350,0
4814,MAE_19770,0
4815,MAE_11930,0
4816,MAE_62200,0
4817,MAE_33270,0
4818,MAE_16870,0
4819,MAE_03320,0
4820,MAE_13990,0
4821,MAE_36110,0
4822,MAE_22930,0
4823,MAE_40730,0
4824,MAE_57920,0
4825,MAE_49020,0
4826,MAE_48860,0
4827,MAE_27730,0
4828,MAE_05140,0
4829,MAE_10750,0
4830,MAE_24780,0
4831,MAE_27010,0
4832,MAE_30390,0
4833,MAE_34060,0
4834,MAE_34120,0
4835,MAE_34190,0
4836,MAE_36650,0
4837,MAE_39430,0
4838,MAE_47780,0
4839,MAE_61530,0
4840,MAE_09280,0
4841,MAE_42640,0
4842,MAE_38750,0
4843,MAE_35890,0
4844,MAE_60030,0
4845,MAE_61870,0
4846,MAE_51730,0
4847,MAE_25020,0
4848,MAE_43900,0
4849,MAE_26500,0
4850,MAE_28610,0
4851,MAE_48210,0
4852,MAE_52160,0
4853,MAE_02030,0
4854,MAE_15520,0
4855,MAE_33210,0
4856,MAE_48920,0
4857,MAE_34450,0
4858,MAE_11100,0
4859,MAE_25850,0
4860,MAE_32200,0
4861,MAE_59190,0
4862,MAE_03730,0
4863,MAE_40770,0
4864,MAE_55300,0
4865,MAE_22110,0
4866,MAE_36180,0
4867,MAE_12690,0
4868,MAE_01110,0
4869,MAE_00160,0
4870,MAE_05570,0
4871,MAE_08400,0
4872,MAE_37700,0
4873,MAE_19180,0
4874,MAE_45520,0
4875,MAE_46190,0
4876,MAE_15710,0
4877,MAE_52240,0
4878,MAE_48220,0
4879,MAE_48150,0
4880,MAE_28440,0
4881,MAE_24330,0
4882,MAE_16770,0
4883,MAE_25480,0
4884,MAE_37900,0
4885,MAE_12610,0
4886,MAE_27480,0
4887,MAE_27540,0
4888,MAE_43750,0
4889,MAE_12650,0
4890,MAE_31320,0
4891,MAE_44210,0
4892,MAE_48100,0
4893,MAE_37790,0
4894,MAE_39040,0
4895,MAE_27490,0
4896,MAE_01100,0
4897,MAE_07140,0
4898,MAE_17000,0
4899,MAE_21890,0
4900,MAE_63090,0
4901,MAE_02950,0
4902,MAE_17270,0
4903,MAE_29420,0
4904,MAE_36370,0
4905,MAE_02230,0
4906,MAE_11210,0
4907,MAE_16040,0
4908,MAE_25180,0
4909,MAE_50890,0
4910,MAE_10630,0
4911,MAE_56360,0
4912,MAE_07770,0
4913,MAE_19470,0
4914,MAE_25470,0
4915,MAE_12860,0
4916,MAE_25660,0
4917,MAE_03050,0
4918,MAE_37860,0
4919,MAE_17920,0
4920,MAE_07420,0
4921,MAE_09510,0
4922,MAE_14110,0
4923,MAE_14420,0
4924,MAE_20420,0
4925,MAE_24010,0
4926,MAE_24650,0
4927,MAE_28200,0
4928,MAE_32300,0
4929,MAE_36360,0
4930,MAE_38410,0
4931,MAE_38960,0
4932,MAE_45170,0
4933,MAE_51150,0
4934,MAE_51740,0
4935,MAE_53820,0
4936,MAE_55050,0
4937,MAE_56620,0
4938,MAE_59850,0
4939,MAE_60810,0
4940,MAE_13270,0
4941,MAE_12380,0
4942,MAE_35340,0
4943,MAE_47680,0
4944,MAE_04970,0
