,loc_tag,abundance
1470,PA1091,81
1471,PA3859,81
1472,PA2619,81
1473,PA0469,81
1474,PA5006,81
1475,PA5143,80
1476,PA3607,80
1477,PA0157,80
1478,PA3575,80
1479,PA4462,80
1480,PA3628,80
1481,PA3992,80
1482,PA0649,80
1483,PA3701,79
1484,PA1822,79
1485,PA3975,79
1486,PA0409,79
1487,PA4552,78
1488,PA1901,78
1489,PA4212,78
1490,PA4785,78
1491,PA0735,78
1492,PA0853,78
1493,PA3560,77
1494,PA1482,77
1495,PA4557,77
1496,PA2645,77
1497,PA1068,77
1498,PA0041,77
1499,PA4953,76
1500,PA2144,76
1501,PA2986,76
1502,PA0536,76
1503,PA1119,76
1504,PA3075,76
1505,PA5148,76
1506,PA4666,76
1507,PA3643,75
1508,PA1475,75
1509,PA2505,75
1510,PA0542,75
1511,PA1830,74
1512,PA5237,74
1513,PA4753,74
1514,PA0902,74
1515,PA5034,74
1516,PA2613,73
1517,PA1576,73
1518,PA5091,73
1519,PA1713,73
1520,PA1549,73
1521,PA3785,73
1522,PA3764,73
1523,PA5340,73
1524,PA4626,73
1525,PA4624,73
1526,PA1872,73
1527,PA1016,72
1528,PA3892,72
1529,PA5279,72
1530,PA0473,72
1531,PA5136,72
1532,PA3883,72
1533,PA3958,72
1534,PA3146,72
1535,PA3477,72
1536,PA2876,71
1537,PA0541,71
1538,PA3297,71
1539,PA3243,71
1540,PA0869,70
1541,PA2573,70
1542,PA0625,70
1543,PA3876,70
1544,PA5268,70
1545,PA0128,70
1546,PA4725,70
1547,PA0011,70
1548,PA5362,70
1549,PA4880,69
1550,PA4348,69
1551,PA0918,69
1552,PA1533,69
1553,PA4738,69
1554,PA3697,69
1555,PA0073,68
1556,PA0959,68
1557,PA3268,68
1558,PA5195,68
1559,PA0964,68
1560,PA2582,67
1561,PA2920,67
1562,PA3849,67
1563,PA2630,67
1564,PA0308,67
1565,PA4056,67
1566,PA1437,67
1567,PA3153,67
1568,PA5007,66
1569,PA2963,66
1570,PA1140,66
1571,PA3844,66
1572,PA5072,66
1573,PA2004,66
1574,PA4966,65
1575,PA1101,65
1576,PA1207,65
1577,PA1003,65
1578,PA0391,65
1579,PA3006,65
1580,PA4521,65
1581,PA5198,65
1582,PA0301,65
1583,PA2528,64
1584,PA0493,64
1585,PA4846,64
1586,PA0551,64
1587,PA4693,64
1588,PA2111,64
1589,PA3070,64
1590,PA1534,64
1591,PA0891,63
1592,PA0950,63
1593,PA4003,63
1594,PA3711,63
1595,PA1174,63
1596,PA4752,63
1597,PA2403,63
1598,PA1997,63
1599,PA5343,62
1600,PA3887,62
1601,PA5455,62
1602,PA0592,62
1603,PA0602,62
1604,PA2152,62
1605,PA4851,62
1606,PA1768,61
1607,PA4679,61
1608,PA4553,61
1609,PA3460,61
1610,PA4777,61
1611,PA2945,60
1612,PA5496,60
1613,PA2492,60
1614,PA0928,60
1615,PA5504,60
1616,PA2579,60
1617,PA4793,60
1618,PA5188,60
1619,PA3131,59
1620,PA0846,59
1621,PA3041,59
1622,PA3361,59
1623,PA4768,59
1624,PA0091,59
1625,PA2016,59
1626,PA0769,58
1627,PA3114,58
1628,PA4665,58
1629,PA1032,58
1630,PA3996,58
1631,PA1124,58
1632,PA1461,58
1633,PA3282,58
1634,PA0672,58
1635,PA5194,58
1636,PA4564,58
1637,PA5064,58
1638,PA4445,57
1639,PA4808,57
1640,PA5523,57
1641,PA1597,57
1642,PA5566,57
1643,PA3271,56
1644,PA5508,56
1645,PA0095,56
1646,PA4192,56
1647,PA5061,56
1648,PA4571,56
1649,PA2727,56
1650,PA2341,56
1651,PA3528,56
1652,PA2508,56
1653,PA3730,56
1654,PA3806,56
1655,PA3301,55
1656,PA4551,55
1657,PA3649,55
1658,PA2040,55
1659,PA4320,55
1660,PA4969,55
1661,PA3364,54
1662,PA1641,54
1663,PA4418,54
1664,PA4279,54
1665,PA2527,53
1666,PA2586,53
1667,PA3732,53
1668,PA5370,53
1669,PA5531,53
1670,PA4375,53
1671,PA5368,53
1672,PA0507,53
1673,PA0075,53
1674,PA0966,53
1675,PA4976,53
1676,PA5430,53
1677,PA0919,53
1678,PA5225,53
1679,PA2523,52
1680,PA4924,52
1681,PA1527,52
1682,PA0296,52
1683,PA3096,52
1684,PA2622,52
1685,PA1941,52
1686,PA5248,52
1687,PA4367,52
1688,PA1949,51
1689,PA2462,51
1690,PA4168,51
1691,PA2659,51
1692,PA2896,51
1693,PA5056,51
1694,PA3794,51
1695,PA4227,51
1696,PA1578,51
1697,PA4205,51
1698,PA2682,51
1699,PA1844,51
1700,PA3650,51
1701,PA4340,50
1702,PA1244,50
1703,PA0263,50
1704,PA1512,50
1705,PA5267,50
1706,PA2868,50
1707,PA1086,50
1708,PA1073,50
1709,PA0862,50
1710,PA5206,50
1711,PA0580,50
1712,PA3484,49
1713,PA4550,49
1714,PA3846,49
1715,PA2328,49
1716,PA2891,49
1717,PA5129,49
1718,PA5347,48
1719,PA4825,48
1720,PA3604,48
1721,PA4558,48
1722,PA3670,48
1723,PA4607,48
1724,PA0283,48
1725,PA5475,48
1726,PA0834,48
1727,PA1547,48
1728,PA1837,47
1729,PA3396,47
1730,PA3163,47
1731,PA2738,47
1732,PA4290,47
1733,PA5075,47
1734,PA3704,47
1735,PA2901,47
1736,PA5365,47
1737,PA5563,46
1738,PA0330,46
1739,PA2395,46
1740,PA0593,46
1741,PA5251,46
1742,PA5303,46
1743,PA0074,45
1744,PA0196,45
1745,PA0282,45
1746,PA5140,45
1747,PA5153,45
1748,PA0180,45
1749,PA3886,45
1750,PA2958,44
1751,PA1318,44
1752,PA5107,44
1753,PA4933,44
1754,PA0518,44
1755,PA3020,44
1756,PA4772,44
1757,PA3199,44
1758,PA0750,44
1759,PA4676,44
1760,PA4465,44
1761,PA4475,44
1762,PA1051,44
1763,PA5255,44
1764,PA1808,43
1765,PA5567,43
1766,PA4068,43
1767,PA3283,43
1768,PA2162,43
1769,PA4643,43
1770,PA5367,43
1771,PA0357,43
1772,PA1433,43
1773,PA1222,43
1774,PA2265,43
1775,PA2417,43
1776,PA2859,43
1777,PA0132,43
1778,PA0055,43
1779,PA3766,42
1780,PA4398,42
1781,PA1201,42
1782,PA3102,42
1783,PA4628,42
1784,PA1987,42
1785,PA2452,42
1786,PA1668,41
1787,PA3279,41
1788,PA0656,41
1789,PA1294,41
1790,PA3053,41
1791,PA4020,41
1792,PA0335,41
1793,PA4129,41
1794,PA4763,41
1795,PA0634,41
1796,PA4906,41
1797,PA0615,41
1798,PA2873,40
1799,PA1087,40
1800,PA4790,40
1801,PA4362,40
1802,PA1979,40
1803,PA4047,40
1804,PA3881,40
1805,PA2664,40
1806,PA1197,40
1807,PA1954,40
1808,PA1137,39
1809,PA5039,39
1810,PA4811,39
1811,PA1634,39
1812,PA2742,38
1813,PA3226,38
1814,PA2065,38
1815,PA1880,38
1816,PA1009,38
1817,PA0315,38
1818,PA3485,38
1819,PA0040,38
1820,PA3302,38
1821,PA0467,38
1822,PA4001,38
1823,PA0614,38
1824,PA1225,38
1825,PA2444,38
1826,PA2541,38
1827,PA3239,37
1828,PA3295,37
1829,PA4642,37
1830,PA0527,37
1831,PA1450,37
1832,PA1480,37
1833,PA0605,37
1834,PA1940,37
1835,PA5418,37
1836,PA1371,37
1837,PA1927,37
1838,PA1326,37
1839,PA5137,37
1840,PA3430,36
1841,PA2584,36
1842,PA3127,36
1843,PA1240,36
1844,PA4943,36
1845,PA1860,36
1846,PA0403,36
1847,PA4663,36
1848,PA0170,36
1849,PA4631,36
1850,PA1856,36
1851,PA0464,35
1852,PA4219,35
1853,PA1930,35
1854,PA1749,35
1855,PA1646,35
1856,PA4520,35
1857,PA3733,35
1858,PA0408,35
1859,PA1205,35
1860,PA2011,35
1861,PA3227,35
1862,PA0303,35
1863,PA3203,34
1864,PA5274,34
1865,PA0581,34
1866,PA3669,34
1867,PA5053,34
1868,PA0920,34
1869,PA2303,34
1870,PA4419,34
1871,PA5415,34
1872,PA2463,34
1873,PA0305,33
1874,PA1076,33
1875,PA5438,33
1876,PA5351,33
1877,PA4923,33
1878,PA3339,33
1879,PA3351,33
1880,PA3796,32
1881,PA3660,32
1882,PA2066,32
1883,PA4992,32
1884,PA4058,32
1885,PA3363,32
1886,PA2895,32
1887,PA3188,32
1888,PA0857,32
1889,PA1816,31
1890,PA3627,31
1891,PA4381,31
1892,PA0281,31
1893,PA3920,31
1894,PA5190,31
1895,PA3439,31
1896,PA4572,31
1897,PA2242,31
1898,PA3997,31
1899,PA5220,31
1900,PA3026,31
1901,PA4973,31
1902,PA1773,31
1903,PA4283,31
1904,PA3989,30
1905,PA0345,30
1906,PA4409,30
1907,PA1820,30
1908,PA3304,30
1909,PA2561,30
1910,PA5398,30
1911,PA3761,30
1912,PA1376,30
1913,PA2872,30
1914,PA4787,30
1915,PA3435,30
1916,PA0951,30
1917,PA4502,30
1918,PA3129,29
1919,PA3985,29
1920,PA2264,29
1921,PA1150,29
1922,PA1548,29
1923,PA4840,29
1924,PA5214,29
1925,PA4721,29
1926,PA0628,29
1927,PA3860,29
1928,PA3450,29
1929,PA5330,29
1930,PA5361,29
1931,PA0861,29
1932,PA4947,29
1933,PA5569,28
1934,PA4743,28
1935,PA5358,28
1936,PA4390,28
1937,PA2897,28
1938,PA1798,28
1939,PA1323,28
1940,PA5121,28
1941,PA2446,28
1942,PA3238,28
1943,PA5298,28
1944,PA3891,28
1945,PA5305,28
1946,PA2954,28
1947,PA1643,27
1948,PA2874,27
1949,PA4562,27
1950,PA5542,27
1951,PA0520,27
1952,PA3777,27
1953,PA5406,27
1954,PA3104,27
1955,PA2581,27
1956,PA0582,27
1957,PA5166,27
1958,PA3942,27
1959,PA3317,27
1960,PA4286,26
1961,PA4421,26
1962,PA3438,26
1963,PA3778,26
1964,PA1470,26
1965,PA5394,26
1966,PA2887,26
1967,PA4170,26
1968,PA3217,26
1969,PA0487,26
1970,PA4672,26
1971,PA2754,26
1972,PA4999,26
1973,PA3726,26
1974,PA1799,25
1975,PA1030,25
1976,PA4746,25
1977,PA3567,25
1978,PA0285,25
1979,PA0038,25
1980,PA1649,25
1981,PA3250,25
1982,PA5155,25
1983,PA4319,25
1984,PA2797,25
1985,PA2993,25
1986,PA5033,25
1987,PA3347,25
1988,PA4951,25
1989,PA2944,25
1990,PA5456,24
1991,PA3478,24
1992,PA4736,24
1993,PA0893,24
1994,PA4504,24
1995,PA4995,24
1996,PA3667,24
1997,PA4915,24
1998,PA1284,24
1999,PA0676,24
2000,PA1679,24
2001,PA3676,24
2002,PA3285,24
2003,PA3702,24
2004,PA5473,23
2005,PA4458,23
2006,PA5165,23
2007,PA0176,23
2008,PA4371,23
2009,PA1776,23
2010,PA3651,23
2011,PA2806,23
2012,PA1951,23
2013,PA4278,23
2014,PA4728,23
2015,PA4361,23
2016,PA0889,23
2017,PA2536,23
2018,PA0657,23
2019,PA3122,23
2020,PA0376,22
2021,PA4956,22
2022,PA5296,22
2023,PA2062,22
2024,PA3556,22
2025,PA0059,22
2026,PA0163,22
2027,PA1247,22
2028,PA1624,22
2029,PA4284,22
2030,PA2266,22
2031,PA5564,22
2032,PA3128,22
2033,PA0046,22
2034,PA1964,22
2035,PA3808,22
2036,PA1059,22
2037,PA1868,22
2038,PA3980,21
2039,PA2063,21
2040,PA1126,21
2041,PA3967,21
2042,PA5230,21
2043,PA1829,21
2044,PA3872,21
2045,PA4318,21
2046,PA0072,21
2047,PA1630,21
2048,PA0781,21
2049,PA4574,21
2050,PA4276,21
2051,PA3774,21
2052,PA4645,21
2053,PA3562,21
2054,PA0860,21
2055,PA5457,21
2056,PA2418,21
2057,PA3748,21
2058,PA1252,21
2059,PA1343,21
2060,PA3314,20
2061,PA5023,20
2062,PA0845,20
2063,PA0647,20
2064,PA2153,20
2065,PA0511,20
2066,PA3950,20
2067,PA5000,20
2068,PA3540,20
2069,PA2151,20
2070,PA3737,20
2071,PA2971,20
2072,PA0247,20
2073,PA2406,20
2074,PA4913,20
2075,PA5287,20
2076,PA4770,20
2077,PA0851,20
2078,PA3079,20
2079,PA0984,19
2080,PA4321,19
2081,PA5120,19
2082,PA2275,19
2083,PA5167,19
2084,PA1591,19
2085,PA5428,19
2086,PA0562,19
2087,PA3599,19
2088,PA4118,19
2089,PA2805,19
2090,PA2367,19
2091,PA3664,19
2092,PA0307,19
2093,PA0894,18
2094,PA0094,18
2095,PA5439,18
2096,PA1965,18
2097,PA5099,18
2098,PA1673,18
2099,PA0455,18
2100,PA1611,18
2101,PA3551,18
2102,PA5363,18
2103,PA1243,18
2104,PA2475,18
2105,PA0545,18
2106,PA0661,18
2107,PA3949,18
2108,PA5449,18
2109,PA4427,18
2110,PA4692,18
2111,PA4349,18
2112,PA0017,18
2113,PA2229,18
2114,PA0195,18
2115,PA5445,18
2116,PA3099,17
2117,PA1654,17
2118,PA5410,17
2119,PA3395,17
2120,PA5229,17
2121,PA4837,17
2122,PA5502,17
2123,PA5020,17
2124,PA1047,17
2125,PA5297,17
2126,PA5184,17
2127,PA1684,17
2128,PA2544,17
2129,PA0907,17
2130,PA3173,17
2131,PA3413,17
2132,PA3232,17
2133,PA5474,17
2134,PA3191,17
2135,PA0081,17
2136,PA2542,17
2137,PA3933,16
2138,PA3618,16
2139,PA1125,16
2140,PA1423,16
2141,PA5187,16
2142,PA0590,16
2143,PA3154,16
2144,PA4440,16
2145,PA5151,16
2146,PA1563,16
2147,PA5378,16
2148,PA5535,16
2149,PA1842,16
2150,PA1651,16
2151,PA0910,16
2152,PA5377,16
2153,PA1151,16
2154,PA0418,16
2155,PA4050,16
2156,PA3856,16
2157,PA5118,16
2158,PA0415,16
2159,PA0626,16
2160,PA1093,16
2161,PA0088,16
2162,PA2238,16
2163,PA1452,16
2164,PA4413,15
2165,PA2329,15
2166,PA1072,15
2167,PA0269,15
2168,PA3931,15
2169,PA1637,15
2170,PA2480,15
2171,PA5314,15
2172,PA2550,15
2173,PA5478,15
2174,PA5452,15
2175,PA3385,15
2176,PA5450,15
2177,PA0230,15
2178,PA2915,15
2179,PA0864,15
2180,PA1251,15
2181,PA4026,15
2182,PA1600,15
2183,PA1623,15
2184,PA0319,15
2185,PA3212,15
2186,PA4887,15
2187,PA2793,15
2188,PA0619,15
2189,PA4618,15
2190,PA2430,14
2191,PA4486,14
2192,PA4778,14
2193,PA3542,14
2194,PA3272,14
2195,PA2717,14
2196,PA0361,14
2197,PA3120,14
2198,PA0641,14
2199,PA5307,14
2200,PA4015,14
2201,PA3713,14
2202,PA0596,14
2203,PA2233,14
2204,PA3000,14
2205,PA0933,14
2206,PA1745,13
2207,PA1206,13
2208,PA2466,13
2209,PA2464,13
2210,PA5359,13
2211,PA1120,13
2212,PA5364,13
2213,PA0509,13
2214,PA2826,13
2215,PA1456,13
2216,PA1652,13
2217,PA2458,13
2218,PA1044,13
2219,PA4879,13
2220,PA1846,13
2221,PA4627,13
2222,PA4647,13
2223,PA1398,13
2224,PA0171,13
2225,PA4482,13
2226,PA1959,13
2227,PA0370,13
2228,PA3652,13
2229,PA4844,13
2230,PA4380,13
2231,PA2585,13
2232,PA1082,13
2233,PA0082,12
2234,PA5500,12
2235,PA0393,12
2236,PA4769,12
2237,PA3161,12
2238,PA0577,12
2239,PA3626,12
2240,PA4002,12
2241,PA1377,12
2242,PA2961,12
2243,PA5147,12
2244,PA2052,12
2245,PA0172,12
2246,PA4774,12
2247,PA3230,12
2248,PA1633,12
2249,PA5289,12
2250,PA3832,12
2251,PA4415,12
2252,PA0500,12
2253,PA0470,12
2254,PA0047,12
2255,PA5487,12
2256,PA3998,12
2257,PA1669,12
2258,PA5149,11
2259,PA0931,11
2260,PA2843,11
2261,PA2807,11
2262,PA4057,11
2263,PA0838,11
2264,PA4613,11
2265,PA0086,11
2266,PA0598,11
2267,PA4532,11
2268,PA4598,11
2269,PA1421,11
2270,PA0644,11
2271,PA0309,11
2272,PA5494,11
2273,PA3340,11
2274,PA2164,11
2275,PA1365,11
2276,PA3073,11
2277,PA2789,11
2278,PA1455,11
2279,PA0250,11
2280,PA3744,11
2281,PA1457,11
2282,PA0637,11
2283,PA0770,11
2284,PA1986,10
2285,PA1242,10
2286,PA0565,10
2287,PA0880,10
2288,PA4230,10
2289,PA2353,10
2290,PA0347,10
2291,PA2236,10
2292,PA4577,10
2293,PA2559,10
2294,PA0858,10
2295,PA3017,10
2296,PA4198,10
2297,PA3491,10
2298,PA5125,10
2299,PA2761,10
2300,PA1478,10
2301,PA1327,10
2302,PA0179,10
2303,PA0778,10
2304,PA1530,10
2305,PA3760,10
2306,PA5135,10
2307,PA1272,10
2308,PA5375,10
2309,PA3658,10
2310,PA3826,10
2311,PA0458,10
2312,PA3862,10
2313,PA0359,10
2314,PA0318,10
2315,PA4543,10
2316,PA1095,10
2317,PA3983,10
2318,PA0916,10
2319,PA2019,10
2320,PA4497,10
2321,PA5357,10
2322,PA0704,10
2323,PA3003,9
2324,PA0540,9
2325,PA4719,9
2326,PA3234,9
2327,PA3202,9
2328,PA3106,9
2329,PA2787,9
2330,PA2755,9
2331,PA3544,9
2332,PA1839,9
2333,PA3310,9
2334,PA3086,9
2335,PA3206,9
2336,PA1526,9
2337,PA1662,9
2338,PA0378,9
2339,PA4358,9
2340,PA0636,9
2341,PA2239,9
2342,PA3350,9
2343,PA0151,9
2344,PA5526,9
2345,PA3098,9
2346,PA5024,8
2347,PA1616,8
2348,PA3965,8
2349,PA0655,8
2350,PA4063,8
2351,PA2565,8
2352,PA1045,8
2353,PA1440,8
2354,PA1383,8
2355,PA4616,8
2356,PA4422,8
2357,PA5336,8
2358,PA4052,8
2359,PA3672,8
2360,PA1181,8
2361,PA2737,8
2362,PA4332,8
2363,PA5050,8
2364,PA1444,8
2365,PA3172,8
2366,PA5003,8
2367,PA2783,8
2368,PA2018,8
2369,PA4702,8
2370,PA3559,8
2371,PA2483,8
2372,PA3608,8
2373,PA1303,8
2374,PA1994,8
2375,PA2504,8
2376,PA4708,8
2377,PA3978,8
2378,PA3352,8
2379,PA4102,8
2380,PA4000,8
2381,PA3010,8
2382,PA2960,7
2383,PA5067,7
2384,PA5082,7
2385,PA3695,7
2386,PA5545,7
2387,PA1953,7
2388,PA3825,7
2389,PA1408,7
2390,PA3880,7
2391,PA0267,7
2392,PA1863,7
2393,PA4069,7
2394,PA4810,7
2395,PA3839,7
2396,PA3858,7
2397,PA0325,7
2398,PA0462,7
2399,PA1636,7
2400,PA0789,7
2401,PA3566,7
2402,PA3812,7
2403,PA0410,7
2404,PA0624,7
2405,PA2570,7
2406,PA2631,7
2407,PA1760,7
2408,PA1852,7
2409,PA2955,7
2410,PA4112,7
2411,PA4513,6
2412,PA3415,6
2413,PA1035,6
2414,PA3458,6
2415,PA4282,6
2416,PA4644,6
2417,PA1163,6
2418,PA4399,6
2419,PA0754,6
2420,PA4338,6
2421,PA3539,6
2422,PA3074,6
2423,PA2237,6
2424,PA4648,6
2425,PA0049,6
2426,PA3979,6
2427,PA2320,6
2428,PA3961,6
2429,PA0350,6
2430,PA5250,6
2431,PA1121,6
2432,PA3142,6
2433,PA3296,6
2434,PA0775,6
2435,PA5532,6
2436,PA1361,6
2437,PA3634,6
2438,PA2583,6
2439,PA1543,6
2440,PA5262,6
2441,PA3710,6
2442,PA1445,6
2443,PA2388,6
2444,PA0564,6
2445,PA3391,6
2446,PA1518,6
2447,PA5139,6
2448,PA1250,6
2449,PA3795,6
2450,PA0061,6
2451,PA5138,6
2452,PA2821,6
2453,PA3624,6
2454,PA1733,5
2455,PA2562,5
2456,PA2539,5
2457,PA2026,5
2458,PA0654,5
2459,PA4042,5
2460,PA2849,5
2461,PA1893,5
2462,PA2088,5
2463,PA0617,5
2464,PA4110,5
2465,PA4925,5
2466,PA1001,5
2467,PA0127,5
2468,PA4604,5
2469,PA5275,5
2470,PA1665,5
2471,PA0925,5
2472,PA1204,5
2473,PA4619,5
2474,PA5539,5
2475,PA1333,5
2476,PA5055,5
2477,PA5447,5
2478,PA2962,5
2479,PA1683,5
2480,PA5019,5
2481,PA4135,5
2482,PA0344,5
2483,PA4853,5
2484,PA4515,5
2485,PA4105,5
2486,PA0479,5
2487,PA3442,5
2488,PA2911,5
2489,PA5111,5
2490,PA2241,5
2491,PA1732,5
2492,PA1819,5
2493,PA1040,5
2494,PA5272,5
2495,PA1048,5
2496,PA4622,5
2497,PA3699,5
2498,PA2817,5
2499,PA0935,5
2500,PA3241,5
2501,PA3235,5
2502,PA1476,5
2503,PA3976,5
2504,PA1203,5
2505,PA0947,5
2506,PA3422,5
2507,PA3948,5
2508,PA4767,5
2509,PA5095,5
2510,PA1166,4
2511,PA0629,4
2512,PA1806,4
2513,PA1123,4
2514,PA2827,4
2515,PA0600,4
2516,PA3753,4
2517,PA4326,4
2518,PA5308,4
2519,PA5440,4
2520,PA3918,4
2521,PA0333,4
2522,PA3418,4
2523,PA3914,4
2524,PA2020,4
2525,PA4533,4
2526,PA2198,4
2527,PA1889,4
2528,PA3259,4
2529,PA0355,4
2530,PA2756,4
2531,PA1357,4
2532,PA4608,4
2533,PA1757,4
2534,PA2605,4
2535,PA1790,4
2536,PA0092,4
2537,PA5028,4
2538,PA3034,4
2539,PA5471,4
2540,PA1056,4
2541,PA1287,4
2542,PA1876,4
2543,PA2193,4
2544,PA0591,4
2545,PA1874,4
2546,PA0664,4
2547,PA0025,4
2548,PA1817,4
2549,PA4090,4
2550,PA2748,4
2551,PA5017,4
2552,PA0859,4
2553,PA0890,4
2554,PA4306,4
2555,PA1307,4
2556,PA0627,4
2557,PA0332,4
2558,PA2856,4
2559,PA1446,4
2560,PA0926,4
2561,PA4948,4
2562,PA5472,4
2563,PA1504,4
2564,PA3130,4
2565,PA3717,4
2566,PA3496,4
2567,PA0832,4
2568,PA4718,4
2569,PA3797,4
2570,PA4043,4
2571,PA5197,4
2572,PA3633,4
2573,PA2972,4
2574,PA2253,3
2575,PA0394,3
2576,PA5168,3
2577,PA0650,3
2578,PA3289,3
2579,PA0248,3
2580,PA0949,3
2581,PA1647,3
2582,PA4353,3
2583,PA3145,3
2584,PA1990,3
2585,PA5114,3
2586,PA0561,3
2587,PA3281,3
2588,PA0554,3
2589,PA0486,3
2590,PA4928,3
2591,PA4357,3
2592,PA3824,3
2593,PA2301,3
2594,PA5276,3
2595,PA1192,3
2596,PA3754,3
2597,PA3698,3
2598,PA0621,3
2599,PA0227,3
2600,PA2525,3
2601,PA5371,3
2602,PA5058,3
2603,PA4359,3
2604,PA1264,3
2605,PA4890,3
2606,PA0583,3
2607,PA0741,3
2608,PA4156,3
2609,PA2502,3
2610,PA1601,3
2611,PA3908,3
2612,PA0840,3
2613,PA1952,3
2614,PA3707,3
2615,PA2607,3
2616,PA3078,3
2617,PA4850,3
2618,PA5183,3
2619,PA5360,3
2620,PA4578,3
2621,PA2435,3
2622,PA3902,3
2623,PA5069,3
2624,PA0944,3
2625,PA4698,3
2626,PA1451,3
2627,PA4220,3
2628,PA2318,3
2629,PA1881,3
2630,PA4590,3
2631,PA0900,3
2632,PA3062,3
2633,PA3610,3
2634,PA5233,3
2635,PA1054,3
2636,PA1158,3
2637,PA4035,3
2638,PA1516,3
2639,PA2240,3
2640,PA3221,3
2641,PA5522,3
2642,PA2822,3
2643,PA1812,3
2644,PA3865,3
2645,PA1431,3
2646,PA5079,3
2647,PA3394,3
2648,PA3100,3
2649,PA4898,3
2650,PA2513,3
2651,PA2555,3
2652,PA3441,3
2653,PA0967,3
2654,PA2692,3
2655,PA4296,3
2656,PA3113,3
2657,PA3842,3
2658,PA1774,3
2659,PA2081,3
2660,PA3023,3
2661,PA4345,3
2662,PA2557,3
2663,PA5458,3
2664,PA1005,3
2665,PA3956,3
2666,PA2904,3
2667,PA4466,3
2668,PA5516,3
2669,PA0076,3
2670,PA4706,3
2671,PA4048,2
2672,PA1657,2
2673,PA2588,2
2674,PA4621,2
2675,PA2928,2
2676,PA1815,2
2677,PA3680,2
2678,PA3116,2
2679,PA3879,2
2680,PA5227,2
2681,PA4200,2
2682,PA0118,2
2683,PA0463,2
2684,PA5506,2
2685,PA3593,2
2686,PA3941,2
2687,PA2218,2
2688,PA1726,2
2689,PA5399,2
2690,PA3580,2
2691,PA3574,2
2692,PA2720,2
2693,PA3677,2
2694,PA0601,2
2695,PA3353,2
2696,PA4059,2
2697,PA1354,2
2698,PA1685,2
2699,PA0148,2
2700,PA4918,2
2701,PA5066,2
2702,PA2222,2
2703,PA1345,2
2704,PA1644,2
2705,PA1676,2
2706,PA4518,2
2707,PA1996,2
2708,PA4062,2
2709,PA1364,2
2710,PA0042,2
2711,PA2809,2
2712,PA3417,2
2713,PA3072,2
2714,PA2903,2
2715,PA4305,2
2716,PA1645,2
2717,PA1165,2
2718,PA5423,2
2719,PA0942,2
2720,PA5154,2
2721,PA0597,2
2722,PA1285,2
2723,PA5122,2
2724,PA3543,2
2725,PA0532,2
2726,PA3080,2
2727,PA5196,2
2728,PA1015,2
2729,PA3354,2
2730,PA4601,2
2731,PA4795,2
2732,PA4546,2
2733,PA0729,2
2734,PA1315,2
2735,PA0502,2
2736,PA2031,2
2737,PA2679,2
2738,PA0606,2
2739,PA4776,2
2740,PA4600,2
2741,PA1890,2
2742,PA3421,2
2743,PA2443,2
2744,PA3688,2
2745,PA1102,2
2746,PA4401,2
2747,PA0788,2
2748,PA0616,2
2749,PA3056,2
2750,PA3479,2
2751,PA4788,2
2752,PA0124,2
2753,PA3322,2
2754,PA3550,2
2755,PA1295,2
2756,PA2072,2
2757,PA5306,2
2758,PA0941,2
2759,PA4004,2
2760,PA4720,2
2761,PA4978,2
2762,PA0578,2
2763,PA3928,2
2764,PA2364,2
2765,PA3224,2
2766,PA2731,2
2767,PA0369,2
2768,PA1036,2
2769,PA5329,2
2770,PA2327,2
2771,PA4911,2
2772,PA0125,2
2773,PA4019,2
2774,PA4134,2
2775,PA0483,2
2776,PA5083,2
2777,PA3345,2
2778,PA1226,2
2779,PA0313,2
2780,PA1039,2
2781,PA1278,2
2782,PA5062,2
2783,PA0405,2
2784,PA0284,2
2785,PA0504,2
2786,PA1602,2
2787,PA0991,2
2788,PA0065,2
2789,PA4101,2
2790,PA0294,2
2791,PA0115,2
2792,PA5115,2
2793,PA5286,2
2794,PA0159,2
2795,PA0270,2
2796,PA1157,2
2797,PA0568,2
2798,PA2825,2
2799,PA3974,2
2800,PA2448,2
2801,PA0948,2
2802,PA1170,2
2803,PA4327,2
2804,PA3917,2
2805,PA1113,2
2806,PA4773,2
2807,PA1913,2
2808,PA1234,2
2809,PA4323,2
2810,PA4968,2
2811,PA2625,2
2812,PA3012,2
2813,PA5515,2
2814,PA0484,2
2815,PA5271,2
2816,PA1639,2
2817,PA2657,2
2818,PA0987,2
2819,PA0356,2
2820,PA2905,2
2821,PA5177,2
2822,PA5175,2
2823,PA2533,2
2824,PA0915,2
2825,PA0167,2
2826,PA1057,2
2827,PA0066,2
2828,PA0478,2
2829,PA0022,1
2830,PA1487,1
2831,PA0471,1
2832,PA3685,1
2833,PA2306,1
2834,PA1995,1
2835,PA0177,1
2836,PA2433,1
2837,PA2577,1
2838,PA4677,1
2839,PA2978,1
2840,PA4841,1
2841,PA4488,1
2842,PA0297,1
2843,PA2285,1
2844,PA3743,1
2845,PA1279,1
2846,PA4229,1
2847,PA3426,1
2848,PA2419,1
2849,PA1926,1
2850,PA1160,1
2851,PA0468,1
2852,PA0312,1
2853,PA2535,1
2854,PA3205,1
2855,PA2476,1
2856,PA1655,1
2857,PA2371,1
2858,PA1084,1
2859,PA5459,1
2860,PA1403,1
2861,PA4405,1
2862,PA1025,1
2863,PA5104,1
2864,PA5109,1
2865,PA2989,1
2866,PA1349,1
2867,PA1397,1
