,loc_tag,abundance
1343,BSU10360,52
1344,BSU33660,52
1345,BSU38499,52
1346,BSU09730,52
1347,BSU04730,52
1348,BSU25440,52
1349,BSU11500,51
1350,BSU13460,51
1351,BSU28890,51
1352,BSU01860,51
1353,BSU15120,51
1354,BSU09240,50
1355,BSU06720,50
1356,BSU40780,50
1357,BSU05630,50
1358,BSU01910,50
1359,BSU32390,50
1360,BSU00790,50
1361,BSU22810,50
1362,BSU04080,50
1363,BSU09890,50
1364,BSU35100,50
1365,BSU34610,50
1366,BSU28600,49
1367,BSU23890,49
1368,BSU11670,49
1369,BSU21910,49
1370,BSU38300,49
1371,BSU13850,49
1372,BSU27370,49
1373,BSU13980,49
1374,BSU39200,49
1375,BSU16640,49
1376,BSU33000,49
1377,BSU10860,49
1378,BSU08170,48
1379,BSU10310,48
1380,BSU12010,48
1381,BSU14150,48
1382,BSU22170,48
1383,BSU27510,48
1384,BSU09090,48
1385,BSU14190,48
1386,BSU28590,48
1387,BSU04680,48
1388,BSU25450,48
1389,BSU28580,47
1390,BSU07650,47
1391,BSU02920,47
1392,BSU36290,47
1393,BSU27340,47
1394,BSU24280,47
1395,BSU28570,47
1396,BSU07420,47
1397,BSU38280,47
1398,BSU19170,47
1399,BSU03040,47
1400,BSU16220,47
1401,BSU01970,47
1402,BSU11990,47
1403,BSU36070,47
1404,BSU30770,47
1405,BSU11660,46
1406,BSU03970,46
1407,BSU39520,46
1408,BSU09420,46
1409,BSU39190,46
1410,BSU31670,46
1411,BSU09080,46
1412,BSU12920,46
1413,BSU37920,46
1414,BSU11890,46
1415,BSU04410,46
1416,BSU08970,46
1417,BSU15720,45
1418,BSU25180,45
1419,BSU31360,45
1420,BSU36660,45
1421,BSU39890,45
1422,BSU38810,45
1423,BSU13120,45
1424,BSU39050,45
1425,BSU32190,45
1426,BSU21820,45
1427,BSU08950,45
1428,BSU08750,45
1429,BSU09260,45
1430,BSU40850,45
1431,BSU33221,45
1432,BSU39750,45
1433,BSU37720,45
1434,BSU40110,44
1435,BSU18380,44
1436,BSU03600,44
1437,BSU05770,44
1438,BSU10760,44
1439,BSU31959,44
1440,BSU33580,44
1441,BSU23210,44
1442,BSU05920,44
1443,BSU20200,44
1444,BSU14060,44
1445,BSU40400,44
1446,BSU17370,44
1447,BSU08560,44
1448,BSU23540,43
1449,BSU36260,43
1450,BSU15000,43
1451,BSU27910,43
1452,BSU20040,43
1453,BSU39930,43
1454,BSU00390,43
1455,BSU25430,43
1456,BSU00550,43
1457,BSU24850,43
1458,BSU38570,43
1459,BSU07890,42
1460,BSU39740,42
1461,BSU12069,42
1462,BSU30180,42
1463,BSU02650,42
1464,BSU18360,42
1465,BSU29970,42
1466,BSU40390,42
1467,BSU15640,42
1468,BSU37020,42
1469,BSU39260,42
1470,BSU37970,42
1471,BSU25660,42
1472,BSU16670,41
1473,BSU36190,41
1474,BSU18090,41
1475,BSU11470,41
1476,BSU37080,41
1477,BSU19040,41
1478,BSU08150,41
1479,BSU15940,41
1480,BSU33950,41
1481,BSU04640,41
1482,BSU04630,41
1483,BSU18460,41
1484,BSU38200,40
1485,BSU37370,40
1486,BSU17620,40
1487,BSU03220,40
1488,BSU15750,40
1489,BSU24260,40
1490,BSU08740,40
1491,BSU36400,40
1492,BSU00850,40
1493,BSU36650,40
1494,BSU37530,40
1495,BSU37610,40
1496,BSU11970,39
1497,BSU12780,39
1498,BSU19390,39
1499,BSU18120,39
1500,BSU34400,39
1501,BSU17230,39
1502,BSU03860,39
1503,BSU00260,39
1504,BSU39770,39
1505,BSU11560,39
1506,BSU00840,39
1507,BSU02060,39
1508,BSU06310,39
1509,BSU21420,39
1510,BSU04780,39
1511,BSU05250,39
1512,BSU07610,39
1513,BSU04650,38
1514,BSU35170,38
1515,BSU02820,38
1516,BSU32840,38
1517,BSU10320,38
1518,BSU38250,38
1519,BSU05650,38
1520,BSU23800,38
1521,BSU40190,38
1522,BSU17100,38
1523,BSU02720,38
1524,BSU15780,38
1525,BSU18100,38
1526,BSU09270,38
1527,BSU38430,38
1528,BSU02090,38
1529,BSU24270,37
1530,BSU18130,37
1531,BSU13819,37
1532,BSU15130,37
1533,BSU30460,37
1534,BSU26210,37
1535,BSU09130,37
1536,BSU31875,37
1537,BSU38610,37
1538,BSU09250,37
1539,BSU30520,37
1540,BSU11580,37
1541,BSU00620,37
1542,BSU21470,37
1543,BSU27250,36
1544,BSU34730,36
1545,BSU07510,36
1546,BSU39410,36
1547,BSU07490,36
1548,BSU26940,36
1549,BSU39340,36
1550,BSU31820,36
1551,BSU12430,36
1552,BSU05290,36
1553,BSU37580,36
1554,BSU08890,36
1555,BSU33270,36
1556,BSU19460,36
1557,BSU03880,36
1558,BSU15660,36
1559,BSU05940,36
1560,BSU39730,36
1561,BSU36670,36
1562,BSU36220,36
1563,BSU27500,36
1564,BSU12870,36
1565,BSU24240,35
1566,BSU16280,35
1567,BSU38690,35
1568,BSU39080,35
1569,BSU35330,35
1570,BSU16530,35
1571,BSU20870,35
1572,BSU22190,35
1573,BSU39760,35
1574,BSU39990,35
1575,BSU27900,35
1576,BSU31850,35
1577,BSU21610,35
1578,BSU27430,35
1579,BSU37390,35
1580,BSU12110,35
1581,BSU36080,35
1582,BSU22030,35
1583,BSU39700,35
1584,BSU25100,35
1585,BSU21810,34
1586,BSU14020,34
1587,BSU16710,34
1588,BSU28340,34
1589,BSU23470,34
1590,BSU17450,34
1591,BSU35840,34
1592,BSU37980,34
1593,BSU07320,34
1594,BSU05980,34
1595,BSU11980,34
1596,BSU08120,34
1597,BSU09720,34
1598,BSU15020,34
1599,BSU25310,34
1600,BSU22590,34
1601,BSU04250,34
1602,BSU41020,34
1603,BSU23110,34
1604,BSU05720,33
1605,BSU39480,33
1606,BSU10150,33
1607,BSU00890,33
1608,BSU17950,33
1609,BSU14140,33
1610,BSU23200,33
1611,BSU03770,33
1612,BSU38260,33
1613,BSU07340,33
1614,BSU25800,33
1615,BSU35710,33
1616,BSU18050,33
1617,BSU08030,33
1618,BSU25120,32
1619,BSU22140,32
1620,BSU14570,32
1621,BSU31380,32
1622,BSU04790,32
1623,BSU28980,32
1624,BSU16200,32
1625,BSU17680,32
1626,BSU06380,32
1627,BSU08410,32
1628,BSU29700,32
1629,BSU15740,32
1630,BSU39910,32
1631,BSU17360,32
1632,BSU16810,32
1633,BSU19410,32
1634,BSU34950,32
1635,BSU26610,32
1636,BSU25000,32
1637,BSU14960,32
1638,BSU06330,32
1639,BSU25860,32
1640,BSU22750,32
1641,BSU00190,31
1642,BSU24360,31
1643,BSU32870,31
1644,BSU38050,31
1645,BSU35790,31
1646,BSU10140,31
1647,BSU20380,31
1648,BSU33500,31
1649,BSU27360,31
1650,BSU06600,31
1651,BSU13540,31
1652,BSU05700,31
1653,BSU23080,31
1654,BSU40830,31
1655,BSU10920,31
1656,BSU23840,30
1657,BSU00770,30
1658,BSU26800,30
1659,BSU04820,30
1660,BSU25810,30
1661,BSU32470,30
1662,BSU33590,30
1663,BSU40380,30
1664,BSU10430,30
1665,BSU05950,30
1666,BSU18510,30
1667,BSU15610,30
1668,BSU27770,30
1669,BSU31090,30
1670,BSU10650,30
1671,BSU13740,30
1672,BSU15050,30
1673,BSU34720,29
1674,BSU26790,29
1675,BSU14990,29
1676,BSU00950,29
1677,BSU08900,29
1678,BSU31280,29
1679,BSU04620,29
1680,BSU09710,29
1681,BSU07720,29
1682,BSU14440,29
1683,BSU38360,29
1684,BSU40510,29
1685,BSU30340,29
1686,BSU12820,29
1687,BSU22970,29
1688,BSU15700,29
1689,BSU21960,29
1690,BSU16740,29
1691,BSU40750,29
1692,BSU23140,29
1693,BSU35560,29
1694,BSU03200,29
1695,BSU25610,29
1696,BSU17050,29
1697,BSU37060,29
1698,BSU16580,29
1699,BSU07440,29
1700,BSU01700,28
1701,BSU28660,28
1702,BSU37640,28
1703,BSU37210,28
1704,BSU03690,28
1705,BSU09200,28
1706,BSU20770,28
1707,BSU30035,28
1708,BSU06060,28
1709,BSU40170,28
1710,BSU10420,28
1711,BSU27110,28
1712,BSU40070,28
1713,BSU24640,28
1714,BSU27070,28
1715,BSU16660,28
1716,BSU15630,28
1717,BSU10350,28
1718,BSU40300,28
1719,BSU19010,28
1720,BSU26720,28
1721,BSU32550,28
1722,BSU18970,28
1723,BSU13730,27
1724,BSU07840,27
1725,BSU00250,27
1726,BSU29550,27
1727,BSU39360,27
1728,BSU12020,27
1729,BSU05960,27
1730,BSU34830,27
1731,BSU18370,27
1732,BSU00360,27
1733,BSU08520,27
1734,BSU00150,27
1735,BSU34440,27
1736,BSU23130,27
1737,BSU20790,27
1738,BSU06280,27
1739,BSU23280,27
1740,BSU17980,27
1741,BSU21740,27
1742,BSU39470,27
1743,BSU13340,27
1744,BSU19200,27
1745,BSU35320,27
1746,BSU19780,26
1747,BSU12940,26
1748,BSU06730,26
1749,BSU37260,26
1750,BSU21590,26
1751,BSU24300,26
1752,BSU28810,26
1753,BSU00880,26
1754,BSU11130,26
1755,BSU36490,26
1756,BSU07250,26
1757,BSU08140,26
1758,BSU14360,26
1759,BSU25110,26
1760,BSU30300,26
1761,BSU05420,26
1762,BSU22530,26
1763,BSU38760,25
1764,BSU13000,25
1765,BSU31050,25
1766,BSU30220,25
1767,BSU32560,25
1768,BSU06400,25
1769,BSU09060,25
1770,BSU16950,25
1771,BSU38190,25
1772,BSU39570,25
1773,BSU10050,25
1774,BSU20060,25
1775,BSU24890,25
1776,BSU32580,25
1777,BSU05300,25
1778,BSU31510,25
1779,BSU21630,25
1780,BSU04000,25
1781,BSU14090,25
1782,BSU27880,25
1783,BSU14280,25
1784,BSU03540,25
1785,BSU05210,24
1786,BSU39720,24
1787,BSU01680,24
1788,BSU06350,24
1789,BSU24500,24
1790,BSU34160,24
1791,BSU09190,24
1792,BSU35450,24
1793,BSU19610,24
1794,BSU11750,24
1795,BSU14870,24
1796,BSU25040,24
1797,BSU35460,24
1798,BSU05440,24
1799,BSU11140,24
1800,BSU40330,24
1801,BSU04150,24
1802,BSU27620,24
1803,BSU04360,23
1804,BSU39920,23
1805,BSU10170,23
1806,BSU40700,23
1807,BSU31040,23
1808,BSU26540,23
1809,BSU23328,23
1810,BSU40250,23
1811,BSU05880,23
1812,BSU16030,23
1813,BSU14500,23
1814,BSU09450,23
1815,BSU05050,23
1816,BSU07460,23
1817,BSU07380,23
1818,BSU22440,23
1819,BSU04010,23
1820,BSU05990,23
1821,BSU23450,23
1822,BSU16460,23
1823,BSU33690,23
1824,BSU30070,23
1825,BSU08190,23
1826,BSU12930,23
1827,BSU34360,23
1828,BSU20840,23
1829,BSU09410,23
1830,BSU09630,23
1831,BSU17330,23
1832,BSU20780,23
1833,BSU02130,23
1834,BSU08500,23
1835,BSU00740,23
1836,BSU14630,23
1837,BSU17650,23
1838,BSU03981,22
1839,BSU21840,22
1840,BSU38630,22
1841,BSU06870,22
1842,BSU16310,22
1843,BSU31800,22
1844,BSU35220,22
1845,BSU16270,22
1846,BSU03440,22
1847,BSU08490,22
1848,BSU24950,22
1849,BSU09620,22
1850,BSU13660,22
1851,BSU05850,22
1852,BSU39510,22
1853,BSU26360,22
1854,BSU37270,22
1855,BSU32010,22
1856,BSU35660,22
1857,BSU07880,22
1858,BSU18850,22
1859,BSU24840,22
1860,BSU04530,22
1861,BSU15250,22
1862,BSU01920,22
1863,BSU28620,22
1864,BSU12100,22
1865,BSU10600,22
1866,BSU07430,22
1867,BSU36050,22
1868,BSU29990,22
1869,BSU22350,22
1870,BSU09790,22
1871,BSU19120,22
1872,BSU05030,21
1873,BSU23780,21
1874,BSU34750,21
1875,BSU19890,21
1876,BSU22760,21
1877,BSU03750,21
1878,BSU16480,21
1879,BSU03590,21
1880,BSU07500,21
1881,BSU22340,21
1882,BSU20730,21
1883,BSU04190,21
1884,BSU08020,21
1885,BSU20990,21
1886,BSU32630,21
1887,BSU07630,21
1888,BSU20880,21
1889,BSU00410,21
1890,BSU12420,21
1891,BSU28060,21
1892,BSU30010,21
1893,BSU19560,21
1894,BSU28380,21
1895,BSU13310,21
1896,BSU06190,21
1897,BSU29030,20
1898,BSU38620,20
1899,BSU31830,20
1900,BSU22400,20
1901,BSU04100,20
1902,BSU05270,20
1903,BSU28680,20
1904,BSU11960,20
1905,BSU00700,20
1906,BSU30530,20
1907,BSU18190,20
1908,BSU05810,20
1909,BSU37430,20
1910,BSU23630,20
1911,BSU17700,20
1912,BSU27230,20
1913,BSU32590,20
1914,BSU25740,20
1915,BSU00050,20
1916,BSU20510,20
1917,BSU05170,20
1918,BSU24180,20
1919,BSU18830,20
1920,BSU31430,20
1921,BSU33290,20
1922,BSU09650,20
1923,BSU27190,20
1924,BSU08690,20
1925,BSU19030,19
1926,BSU20590,19
1927,BSU32880,19
1928,BSU31560,19
1929,BSU14850,19
1930,BSU18700,19
1931,BSU22640,19
1932,BSU17970,19
1933,BSU33140,19
1934,BSU13040,19
1935,BSU29620,19
1936,BSU07735,19
1937,BSU34840,19
1938,BSU38840,19
1939,BSU33100,19
1940,BSU10450,19
1941,BSU19080,19
1942,BSU00830,19
1943,BSU16420,19
1944,BSU03950,19
1945,BSU37280,19
1946,BSU21450,19
1947,BSU21940,19
1948,BSU34760,19
1949,BSU14230,19
1950,BSU34240,19
1951,BSU24100,19
1952,BSU39270,19
1953,BSU04700,19
1954,BSU16230,19
1955,BSU26990,19
1956,BSU15150,19
1957,BSU15010,19
1958,BSU04070,19
1959,BSU24860,19
1960,BSU33222,19
1961,BSU02930,19
1962,BSU35750,19
1963,BSU01870,19
1964,BSU36710,18
1965,BSU27820,18
1966,BSU17040,18
1967,BSU25220,18
1968,BSU26260,18
1969,BSU29950,18
1970,BSU04380,18
1971,BSU20440,18
1972,BSU32830,18
1973,BSU21530,18
1974,BSU35020,18
1975,BSU05640,18
1976,BSU12890,18
1977,BSU39680,18
1978,BSU04900,18
1979,BSU22100,18
1980,BSU05610,18
1981,BSU06010,18
1982,BSU40060,18
1983,BSU14130,18
1984,BSU08040,18
1985,BSU21550,18
1986,BSU02770,18
1987,BSU22910,18
1988,BSU32280,18
1989,BSU07390,18
1990,BSU32780,18
1991,BSU22470,18
1992,BSU29080,18
1993,BSU19479,18
1994,BSU03960,18
1995,BSU24960,17
1996,BSU34290,17
1997,BSU32640,17
1998,BSU11320,17
1999,BSU39310,17
2000,BSU34300,17
2001,BSU09180,17
2002,BSU22250,17
2003,BSU30480,17
2004,BSU29690,17
2005,BSU20860,17
2006,BSU10630,17
2007,BSU40470,17
2008,BSU39320,17
2009,BSU13330,17
2010,BSU30330,17
2011,BSU06650,17
2012,BSU03060,17
2013,BSU24730,17
2014,BSU10550,17
2015,BSU20520,17
2016,BSU28690,17
2017,BSU02500,17
2018,BSU05970,17
2019,BSU23770,17
2020,BSU22450,17
2021,BSU10090,17
2022,BSU18160,17
2023,BSU29420,17
2024,BSU21920,16
2025,BSU29920,16
2026,BSU09030,16
2027,BSU28080,16
2028,BSU15320,16
2029,BSU28110,16
2030,BSU31690,16
2031,BSU39490,16
2032,BSU23090,16
2033,BSU00900,16
2034,BSU10620,16
2035,BSU29805,16
2036,BSU06812,16
2037,BSU20070,16
2038,BSU05260,16
2039,BSU01510,16
2040,BSU35090,16
2041,BSU32210,16
2042,BSU19160,16
2043,BSU31520,16
2044,BSU26630,16
2045,BSU24490,16
2046,BSU02400,16
2047,BSU24230,16
2048,BSU28710,16
2049,BSU17810,16
2050,BSU15360,16
2051,BSU13880,16
2052,BSU17110,16
2053,BSU26970,16
2054,BSU31720,16
2055,BSU08200,16
2056,BSU12910,16
2057,BSU09940,16
2058,BSU11150,16
2059,BSU11900,16
2060,BSU20270,16
2061,BSU28610,15
2062,BSU17440,15
2063,BSU13190,15
2064,BSU23870,15
2065,BSU25090,15
2066,BSU12170,15
2067,BSU22000,15
2068,BSU03190,15
2069,BSU02520,15
2070,BSU21200,15
2071,BSU38490,15
2072,BSU35420,15
2073,BSU15450,15
2074,BSU33200,15
2075,BSU02970,15
2076,BSU20030,15
2077,BSU00870,15
2078,BSU10660,15
2079,BSU38680,15
2080,BSU06770,15
2081,BSU11640,15
2082,BSU08670,15
2083,BSU40290,15
2084,BSU20410,15
2085,BSU23810,15
2086,BSU02310,15
2087,BSU19140,15
2088,BSU12750,15
2089,BSU29170,15
2090,BSU24480,15
2091,BSU29500,15
2092,BSU34060,15
2093,BSU19060,15
2094,BSU10730,15
2095,BSU22270,15
2096,BSU13840,15
2097,BSU12950,15
2098,BSU28410,15
2099,BSU37910,15
2100,BSU25150,15
2101,BSU19380,15
2102,BSU33840,15
2103,BSU01950,15
2104,BSU01460,15
2105,BSU22820,15
2106,BSU07410,15
2107,BSU20490,15
2108,BSU37600,15
2109,BSU38580,14
2110,BSU25690,14
2111,BSU27160,14
2112,BSU03840,14
2113,BSU23650,14
2114,BSU17250,14
2115,BSU22310,14
2116,BSU29320,14
2117,BSU37590,14
2118,BSU12190,14
2119,BSU31660,14
2120,BSU20550,14
2121,BSU12600,14
2122,BSU36700,14
2123,BSU16060,14
2124,BSU00340,14
2125,BSU03290,14
2126,BSU22010,14
2127,BSU14250,14
2128,BSU15870,14
2129,BSU39690,14
2130,BSU23740,14
2131,BSU02270,14
2132,BSU35470,14
2133,BSU00800,14
2134,BSU17600,14
2135,BSU03390,14
2136,BSU21660,14
2137,BSU00450,14
2138,BSU09320,14
2139,BSU03300,14
2140,BSU01800,14
2141,BSU02610,14
2142,BSU11570,14
2143,BSU25890,14
2144,BSU22330,14
2145,BSU05670,14
2146,BSU15650,14
2147,BSU22260,14
2148,BSU14260,14
2149,BSU26400,14
2150,BSU04200,14
2151,BSU27930,14
2152,BSU31321,14
2153,BSU07290,14
2154,BSU26500,14
2155,BSU04800,14
2156,BSU30060,14
2157,BSU35770,14
2158,BSU22460,14
2159,BSU22150,13
2160,BSU14210,13
2161,BSU19400,13
2162,BSU17080,13
2163,BSU39810,13
2164,BSU09760,13
2165,BSU17480,13
2166,BSU04750,13
2167,BSU12040,13
2168,BSU35820,13
2169,BSU40690,13
2170,BSU01810,13
2171,BSU29240,13
2172,BSU16110,13
2173,BSU17670,13
2174,BSU03640,13
2175,BSU40010,13
2176,BSU22740,13
2177,BSU05010,13
2178,BSU13760,13
2179,BSU19340,13
2180,BSU05830,13
2181,BSU09560,13
2182,BSU24780,13
2183,BSU25600,13
2184,BSU39160,13
2185,BSU02010,13
2186,BSU39110,13
2187,BSU20760,13
2188,BSU04340,13
2189,BSU04090,13
2190,BSU07330,13
2191,BSU08960,13
2192,BSU08380,13
2193,BSU26220,13
2194,BSU29880,13
2195,BSU01720,13
2196,BSU01550,13
2197,BSU17060,13
2198,BSU36230,13
2199,BSU31600,13
2200,BSU04480,13
2201,BSU24980,13
2202,BSU26920,13
2203,BSU05840,13
2204,BSU29270,13
2205,BSU29890,13
2206,BSU02600,13
2207,BSU14800,13
2208,BSU17520,12
2209,BSU27120,12
2210,BSU24970,12
2211,BSU21400,12
2212,BSU38070,12
2213,BSU34710,12
2214,BSU24120,12
2215,BSU24760,12
2216,BSU15800,12
2217,BSU03460,12
2218,BSU25820,12
2219,BSU28990,12
2220,BSU14490,12
2221,BSU05820,12
2222,BSU12370,12
2223,BSU33020,12
2224,BSU16800,12
2225,BSU21480,12
2226,BSU37180,12
2227,BSU21310,12
2228,BSU04240,12
2229,BSU06700,12
2230,BSU31340,12
2231,BSU08980,12
2232,BSU33030,12
2233,BSU13530,12
2234,BSU03760,12
2235,BSU38540,12
2236,BSU31060,12
2237,BSU02290,12
2238,BSU38420,12
2239,BSU12671,12
2240,BSU23510,12
2241,BSU37000,12
2242,BSU19420,12
2243,BSU40650,12
2244,BSU04600,12
2245,BSU36590,12
2246,BSU14110,12
2247,BSU17140,12
2248,BSU19870,12
2249,BSU17130,12
2250,BSU33740,12
2251,BSU00400,12
2252,BSU33710,12
2253,BSU40760,12
2254,BSU07970,12
2255,BSU21080,12
2256,BSU10110,12
2257,BSU32020,12
2258,BSU18260,12
2259,BSU39430,12
2260,BSU04390,12
2261,BSU28010,12
2262,BSU17120,12
2263,BSU23340,12
2264,BSU21890,12
2265,BSU26190,12
2266,BSU37700,12
2267,BSU09740,12
2268,BSU17150,12
2269,BSU10560,12
2270,BSU05930,12
2271,BSU33980,12
2272,BSU15810,12
2273,BSU19130,12
2274,BSU08940,12
2275,BSU00640,12
2276,BSU05020,12
2277,BSU33420,12
2278,BSU02830,12
2279,BSU27040,12
2280,BSU36600,12
2281,BSU30880,12
2282,BSU21970,12
2283,BSU32090,12
2284,BSU09690,12
2285,BSU11730,12
2286,BSU10990,11
2287,BSU09965,11
2288,BSU01090,11
2289,BSU18250,11
2290,BSU00660,11
2291,BSU36110,11
2292,BSU09840,11
2293,BSU00560,11
2294,BSU25500,11
2295,BSU08300,11
2296,BSU30830,11
2297,BSU21500,11
2298,BSU00540,11
2299,BSU29580,11
2300,BSU21650,11
2301,BSU32530,11
2302,BSU30740,11
2303,BSU00240,11
2304,BSU08870,11
2305,BSU21100,11
2306,BSU09070,11
2307,BSU11810,11
2308,BSU17430,11
2309,BSU02870,11
2310,BSU02750,11
2311,BSU33450,11
2312,BSU04940,11
2313,BSU22570,11
2314,BSU05600,11
2315,BSU12160,11
2316,BSU02630,11
2317,BSU22930,11
2318,BSU19730,11
2319,BSU01480,11
2320,BSU38040,11
2321,BSU38230,11
2322,BSU20300,11
2323,BSU05390,11
2324,BSU32900,11
2325,BSU36970,11
2326,BSU39010,11
2327,BSU25910,11
2328,BSU12520,11
2329,BSU18320,11
2330,BSU05330,11
2331,BSU03530,11
2332,BSU11300,11
2333,BSU32180,11
2334,BSU12530,11
2335,BSU07680,11
2336,BSU06950,11
2337,BSU32400,11
2338,BSU36340,11
2339,BSU21790,11
2340,BSU38229,11
2341,BSU34460,11
2342,BSU19720,11
2343,BSU04910,11
2344,BSU26980,11
2345,BSU02730,11
2346,BSU24130,11
2347,BSU39300,11
2348,BSU25770,11
2349,BSU35870,11
2350,BSU10850,11
2351,BSU30000,11
2352,BSU31590,11
2353,BSU32230,11
2354,BSU36020,11
2355,BSU12229,11
2356,BSU18930,11
2357,BSU19690,11
2358,BSU30900,11
2359,BSU02670,11
2360,BSU16250,10
2361,BSU02100,10
2362,BSU00810,10
2363,BSU34630,10
2364,BSU30760,10
2365,BSU11070,10
2366,BSU03230,10
2367,BSU38710,10
2368,BSU39670,10
2369,BSU25560,10
2370,BSU23030,10
2371,BSU26450,10
2372,BSU31450,10
2373,BSU27590,10
2374,BSU12680,10
2375,BSU19480,10
2376,BSU17310,10
2377,BSU20020,10
2378,BSU04180,10
2379,BSU21560,10
2380,BSU26170,10
2381,BSU04950,10
2382,BSU05070,10
2383,BSU40740,10
2384,BSU21090,10
2385,BSU40720,10
2386,BSU05580,10
2387,BSU38080,10
2388,BSU21270,10
2389,BSU05590,10
2390,BSU10910,10
2391,BSU30380,10
2392,BSU07090,10
2393,BSU00310,10
2394,BSU10960,10
2395,BSU35580,10
2396,BSU34200,10
2397,BSU28490,10
2398,BSU32370,10
2399,BSU39600,10
2400,BSU31770,10
2401,BSU34100,10
2402,BSU26530,10
2403,BSU27240,10
2404,BSU36440,10
2405,BSU20150,10
2406,BSU16340,10
2407,BSU08700,10
2408,BSU06410,10
2409,BSU08000,10
2410,BSU03651,10
2411,BSU06250,10
2412,BSU14740,10
2413,BSU23230,10
2414,BSU38600,10
2415,BSU04860,10
2416,BSU20660,10
2417,BSU07670,10
2418,BSU12560,10
2419,BSU31810,10
2420,BSU05690,10
2421,BSU23600,10
2422,BSU09490,10
2423,BSU32360,10
2424,BSU20210,10
2425,BSU17590,10
2426,BSU30090,10
2427,BSU29650,10
2428,BSU17300,10
2429,BSU06640,10
2430,BSU03080,10
2431,BSU06660,10
2432,BSU09400,10
2433,BSU35030,10
2434,BSU24430,10
2435,BSU39440,10
2436,BSU38660,10
2437,BSU32480,10
2438,BSU39060,10
2439,BSU02110,10
2440,BSU18300,10
2441,BSU16720,10
2442,BSU25710,10
2443,BSU02150,9
2444,BSU18410,9
2445,BSU32720,9
2446,BSU25950,9
2447,BSU10870,9
2448,BSU02300,9
2449,BSU22280,9
2450,BSU27950,9
2451,BSU14830,9
2452,BSU18610,9
2453,BSU03660,9
2454,BSU31700,9
2455,BSU20670,9
2456,BSU33250,9
2457,BSU08230,9
2458,BSU20910,9
2459,BSU06570,9
2460,BSU22200,9
2461,BSU12980,9
2462,BSU23670,9
2463,BSU37170,9
2464,BSU09390,9
2465,BSU08010,9
2466,BSU07955,9
2467,BSU22680,9
2468,BSU11770,9
2469,BSU00040,9
2470,BSU23420,9
2471,BSU24140,9
2472,BSU04920,9
2473,BSU39100,9
2474,BSU05900,9
2475,BSU17640,9
2476,BSU40880,9
2477,BSU12030,9
2478,BSU32100,9
2479,BSU21040,9
2480,BSU31160,9
2481,BSU40930,9
2482,BSU18340,9
2483,BSU32650,9
2484,BSU13070,9
2485,BSU36950,9
2486,BSU20928,9
2487,BSU17260,9
2488,BSU39370,9
2489,BSU39580,9
2490,BSU33970,9
2491,BSU20750,9
2492,BSU37940,9
2493,BSU38480,9
2494,BSU20980,9
2495,BSU17320,9
2496,BSU23401,9
2497,BSU28800,9
2498,BSU15190,9
2499,BSU10890,9
2500,BSU36300,9
2501,BSU02530,9
2502,BSU15710,9
2503,BSU33210,9
2504,BSU26100,9
2505,BSU08580,9
2506,BSU30940,9
2507,BSU37650,9
2508,BSU40030,9
2509,BSU14310,9
2510,BSU17190,9
2511,BSU17790,9
2512,BSU22110,9
2513,BSU21340,9
2514,BSU09660,9
2515,BSU28970,9
2516,BSU23700,9
2517,BSU01980,9
2518,BSU26580,9
2519,BSU33470,9
2520,BSU25230,9
2521,BSU07220,9
2522,BSU04960,8
2523,BSU17750,8
2524,BSU34960,8
2525,BSU19000,8
2526,BSU25520,8
2527,BSU32420,8
2528,BSU02200,8
2529,BSU26640,8
2530,BSU06800,8
2531,BSU34230,8
2532,BSU07590,8
2533,BSU37690,8
2534,BSU29600,8
2535,BSU22900,8
2536,BSU08100,8
2537,BSU28750,8
2538,BSU33370,8
2539,BSU12080,8
2540,BSU19180,8
2541,BSU05870,8
2542,BSU04060,8
2543,BSU34330,8
2544,BSU22220,8
2545,BSU26900,8
2546,BSU33720,8
2547,BSU06890,8
2548,BSU29960,8
2549,BSU10500,8
2550,BSU26200,8
2551,BSU27170,8
2552,BSU17990,8
2553,BSU36170,8
2554,BSU20140,8
2555,BSU40870,8
2556,BSU10490,8
2557,BSU34320,8
2558,BSU24170,8
2559,BSU01600,8
2560,BSU04420,8
2561,BSU18210,8
2562,BSU24010,8
2563,BSU38780,8
2564,BSU25490,8
2565,BSU39040,8
2566,BSU38910,8
2567,BSU15110,8
2568,BSU37310,8
2569,BSU30595,8
2570,BSU04320,8
2571,BSU39450,8
2572,BSU12220,8
2573,BSU14660,8
2574,BSU17510,8
2575,BSU21580,8
2576,BSU18140,8
2577,BSU40270,8
2578,BSU16140,8
2579,BSU40370,8
2580,BSU13820,8
2581,BSU17220,8
2582,BSU20940,8
2583,BSU05680,8
2584,BSU02660,8
2585,BSU39090,8
2586,BSU21780,8
2587,BSU39950,8
2588,BSU02370,8
2589,BSU04760,8
2590,BSU00180,8
2591,BSU07230,8
2592,BSU40800,8
2593,BSU34560,8
2594,BSU27080,8
2595,BSU38720,8
2596,BSU07030,8
2597,BSU10970,8
2598,BSU09910,8
2599,BSU16450,8
2600,BSU22990,8
2601,BSU16410,8
2602,BSU37860,8
2603,BSU10840,8
2604,BSU20280,8
2605,BSU26320,8
2606,BSU21410,8
2607,BSU21180,8
2608,BSU31740,8
2609,BSU28070,8
2610,BSU24820,8
2611,BSU02450,8
2612,BSU09590,8
2613,BSU02470,8
